ABP_code,CBS_code,Naam_gemeente,ozb_waarde_woningen_eigenaren,ozb_waarde_niet_woningen_gebruikers,ozb_waarde_niet_woningen_eigenaren,belastingcapaciteit_niet_woningen_eigenaren_in_mln,bijstandsontvangers,ABW_schaalnadeel,ABW_schaalvoordeel,eenouderhuishoudens,inwoners,inwoners_kl_20_jaar,inwoners_gr_64_jaar,inwoners_75___85_jaar,Inwoners_waddengemeenten_7501,Inwoners_waddengemeenten_2501,Inwoners_waddengemeenten_1,krimp,lage_inkomens,lage_inkomens_drempel,minderheden,uitkeringsontvangers,extra_groei_jongeren,extra_groei_leerlingen_VO,klantenpotentieel_lokaal,klantenpotentieel_regionaal,leerlingen_VO,leerlingen_VSO,bedrijfsvestigingen,bewoond_oord_historische_kern,bewoonde_oorden_1930,hist_kern_I_kl_41_ha,hist_kern_I_gr_40_ha,hist_kern_I__gr_64_ha,hist_kern_II_kl_41_ha,hist_kern_II_gr_64_ha,hist_kern_III_kl_41_ha,hist_kern_IV_kl_41_ha,hist_kern_V_kl_41_ha,Historische_waterweg,isv_a,isv_b,kernen,kernen_x_bodemfactor_buitengebied,kernen_met_500_adressen_of_meer,nieuwbouwwoningen,oad_x_percentage_slechte_bodem,oeverlengte_x_factor_bodem,oeverlengte_x_factor_bodem_x_dichtheidsfactor,omgevingsadressendichtheid,oppervlak_bebouwing,opp_beb_woonkern_x_bodemfactor,opp_beb_buitengebied_x_bodemfactor,oppervlakte_binnenwater,oppervlakte_buitenwater,oppervlakte_land,opp_land_x_percentage_slechte_bodem,opp_land_x_factor_bodem,woonruimten,woonruimten_x_bodemfactor_woonkern,woonruimten_x_percentage_slechte_bodem,vast_bedrag,vast_bedrag_Amsterdam,vast_bedrag_Rotterdam,vast_bedrag_Den_Haag,vast_bedrag_Utrecht,vast_bedrag_Baarle_Nassau,vast_bedrag_waddengemeenten,Herindeling,rioleringen,Suppletie_bommenregeling,Suppletie_uitkering_OZB,Aanvullende_Uitkering,Aanvullende_uitkering_volgend_jaar,Antillianengemeenten,Beeldende_kunst_en_vormgeving,Bestaand_Rotterdams_gebied,Bodemsanering,Centra_voor_jeugd_en_gezin,Combinatiefuncties,Eigen_kracht,Gezond_in_de_stad,Green_Deal,Herstructurering_bedrijfsterreinen,ISV,Jeugd,Jeugdwerkloosheid,Jeugdzorg,LHBT_emancipatiebeleid,Maatschappelijke_opvang,Nationale_gebiedsontwikkelingen,Programma_Kwaliteitssprong_Zuid,Spoorse_doorsnijdingen,Sterke_regio_s,Veiligheidshuizen,Versterking_peuterspeelzalen,Vrouwenopvang,VSV_RMC_regio_G4,Zichtbare_Schakel,Quick_Wins_Binnenhavens,WE_CAN_Young,Werkgeversdienstverlening,Voorbereiding_ESF_programma,Kosten_uitvoering_inburgering,Knelpunten_verdeelproblematiek,Uitvoeringskosten_inburgering,WMO,WUW_middelen_GF,Jaar,uitkering,VTH_provinciale_taken,Bijdrage_IODS_kwaliteitsprojecten,Zuiderzeelijn,Mantelzorg,Pilot_Participatieverklaring,Meetsysteem_van_Geluidsnet,Erfgoed_en_ruimte,Aldel,Koopkrachttegemoetkoming,Beter_benutten,Facbesluit_opvangcentra,Oversampling_woOn,Implementatie_participatiewet,Pilot_integraal_PGB,Ondersteuning_raadsman_Loppersum,minderheden_drempel,huishoudens,achterstandsleerlingen_drempel,oad_drempel,Suppletie_uitkering,Groeiopgave_Almere,Programma_verbetering_GGZ,Huishoudelijke_hulp_toelage,Bed_bad_en_brood,Nota_Ruimte,Nieuwe_Kans_Rotterdam,Pilot_nabestaanden,EIP_Waterconferentie,Herstructurering_wsw_sector,Wijkaanpak_Den_Haag,Kennisplatform_Nalevingnet,Link2Work,Projectstimuleringsregeling,Stimulering_regarbeidsmigranten,IPSV,City_Deal,Sociaal_domein,eenpersoonshuishoudens,loonkostensubsidie,oppervlak_bebouwing_woonkernen,oppervlak_bebouwing_buitengebied,Cumulatieregeling_GF,Bevolkingsdaling,Versterking_aanpak_jihadisme,Voorschoolse_voorz_peuters,Actieplan_Luchtkwaliteit,Projectstimuleringsreg_Inter_V,Kracht_on_Tour,Pilot_weerbaar_opvoeden,Geg_uitwisseling_nazorg_ex_ged,Jaarconferentie_Techniekpact,Vierkant_voor_Werk,Leeuwarden_Culturele_Hoofdstad,Expositie_The_STEC_Food,MIRT_onderzoek_A2,Business_Marathon_Smart_Mob,Asiel_partieel_effect,Asiel_participatie_en_integr,Scholenprogramma_Groningen,Huisvesting_onderwijs_asiel,Aansluiting_A58,Nieuwe_Hollandse_Waterlinie,Innovatieve_aanpak_energie,Twinning_arbeidsbemiddeling,OV_SAAL_MLT,Pilot_EU_migranten,HSL_Zuid_geluidsproces,Arbeidsparticipatie,Marken_boven_water,Suppletie_uitkering_VHROSV,BRP_straten,Basisreg_Grootschalige_Topogr,Armoedebestrijding_kinderen
10258,1685,Landerd,1277200000,217000000,262150000,262.15,80,0.19,45.26,310,15266,3702,2759,876,0,0,0,0,1500,875.5,140,954,0,0,11880,1910,0,491.32,1232,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,3,0,0,440,949.94,2779.03,176,90,86,34,0,7037,0,7037,6245,6245,0,1,0,0,0,0,0,0,0,0,0,-74073,0,0,0,0,0,0,311912,0,0,0,0,0,0,0,0,55956,0,0,0,0,0,0,0,41159.72,0,0,0,0,0,0,0,0,0,0,1352906,34088.56,1/1/14,11731965.24,99766,0,0,4708,0,0,0,0,33177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10537,809,Loon op Zand,1867200000,339150000,369600000,369.6,253,0.42,123.23,630,23080,5032,4537,1442,0,0,0,0,2800,1777.2,460,1443,0,0,18430,5300,241.6,0,1558,0,1032,0,0,0,0,0,0,0,0,0,0,0,4,4,2,94,0,467,2125.07,10146.18,162,121,41,79,0,4993,0,4993,10228,10228,0,1,0,0,0,0,0,0,0,3488.66,0,-75567,0,0,0,0,0,0,460564,67000,0,0,0,0,0,0,0,64641,0,0,0,0,0,0,0,48878.9,0,0,0,0,0,0,0,0,0,0,2587027,0,1/1/14,18792270.74,45001,0,0,8704,0,0,0,0,66354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10279,1671,Maasdonk,1029200000,115500000,134050000,134.05,50,0.13,30.07,237,11242,2732,1927,645,0,0,0,0,1100,654,100,735,0,0,7330,630,0,0,1004,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,2,0,0,501,1507.96,1516.4,118,61,57,9,0,3726,0,3726,4460,4460,0,1,0,0,0,0,0,0,433903.4,0,0,-51113,0,0,0,0,0,0,229948,52360,0,0,0,0,0,0,0,49306,0,0,0,0,0,0,0,34395.42,0,0,0,0,0,0,0,0,0,0,939477,9611.49,1/1/14,8665481.45,0,0,0,3256,0,0,0,0,24883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10588,815,Mill en Sint Hubert,868400000,155050000,179900000,179.9,86,0.2,48.2,224,10850,2460,2061,668,0,0,0,0,1300,855.2,80,738,0,0,8330,1200,356.8,0,866,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,2,0,0,731,1491.7,1338.85,137,68,69,94,0,5223,0,5223,4448,4448,0,1,0,0,0,0,0,0,0,0,0,-1246,0,0,0,0,0,0,210497,46760,0,0,0,0,0,0,0,47514,0,0,0,0,0,0,0,33893.32,0,0,0,0,0,0,0,0,0,0,1210377,72557.17,1/1/14,9380655.33,84483,0,0,4150,0,0,0,0,24883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11054,1709,Moerdijk,2712400000,1884750000,1932700000,1932.7,368,0.51,170.72,952,36729,8262,6981,2015,0,0,0,0,4300,2662.8,900,1893,0,399.5,29750,4950,764,304.92,2967,1513,1513,13,0,0,5,0,9,0,0,12350,0,0,19,19.95,6,0,0,3707.88,9727.37,11100.22,463,194.4,296.1,2486,0,15917,0,16872.02,16372,17681.76,0,1,0,0,0,0,0,0,0,0,0,156127,0,0,0,0,0,0,752048,104000,0,0,0,0,0,0,0,86812,0,0,0,0,0,0,0,107874.4,0,0,71330,0,0,0,0,0,0,0,3716329,23331.26,1/1/14,30158479.67,628313,0,0,13202,0,0,0,0,91237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10645,820,Nuenen c.a.,2332000000,236250000,254800000,254.8,341,0.49,159.77,593,22620,4898,5102,1543,0,0,0,0,2000,982.6,250,1144,0,71.9,19190,7770,586.4,0,1744,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,0,0,491,3272.37,10743.74,156,128,28,33,0,3361,0,3361,10174,10174,0,1,0,0,0,0,0,0,0,0,0,139151,0,0,0,0,0,0,431521,69200,0,0,0,0,0,0,0,64133,0,0,0,0,0,0,0,46033.62,0,0,0,0,0,0,0,0,0,0,1965318,26781.63,1/1/14,17752140.2,0,0,0,6847,0,0,0,0,58060,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10661,823,Oirschot,1741600000,419650000,464100000,464.1,106,0.23,57.81,353,17980,4164,3338,1061,0,0,0,0,1800,767.5,130,915,0,158.3,14120,3080,924.8,0,1539,0,0,10,0,0,0,0,0,0,0,0,0,0,5,5,2,0,0,1273,2225.43,6112.4,225,113,113,108,0,10177,0,10177,10325,10325,0,1,0,0,0,0,0,0,0,0,0,-69189,0,0,0,0,0,0,351120,78120,0,0,0,0,0,0,0,58920,0,0,0,0,0,0,0,49544.36,0,0,0,0,0,0,0,0,0,0,1521240,91057.77,1/1/14,14823524.65,50944,0,0,5187,0,0,0,0,41471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10662,824,Oisterwijk,2746400000,389550000,429100000,429.1,267,0.43,129.14,694,25802,5777,5575,1868,0,0,0,0,2900,1743,540,1557,0,322.3,23270,8860,1443.2,567.1,2195,1176,1176,10,0,0,0,0,0,0,0,0,0,0,2,2,2,0,0,1162,4604.1,11535.29,205,142,64,128,0,6384,0,6384,11570,11570,0,1,0,0,0,0,0,0,0,0,213500,-130223,0,0,0,0,0,0,517175,109200,0,0,0,0,0,0,0,69699,0,0,0,0,0,0,0,52383.32,0,0,0,0,0,0,0,0,0,0,2756072,0,1/1/14,21872392.4,0,0,0,10157,0,0,0,0,82943,0,67007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10675,826,Oosterhout,4245600000,1169700000,1199800000,1199.8,939,0.73,385.67,1487,53717,11870,10684,3260,0,0,0,0,6900,4391.8,3830,3623,0,0,54840,45170,1970.4,1367.04,3713,1991,1991,10,0,0,0,0,0,0,0,0,0,0,6,6,2,202,0,1251,9194.14,35215.13,420,286,135,166,0,7143,0,7143,25082,25082,0,1,0,0,0,0,0,0,0,0,0,76983,0,0,0,0,0,0,1159684,214480,0,0,0,0,0,0,0,110139,0,0,0,0,0,0,0,102410.4,0,0,0,0,0,0,0,0,0,0,5893290,1130.35,1/1/14,50376199.99,270429,0,0,20272,0,0,0,0,174180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10688,828,Oss,6184000000,1178800000,1290800000,1290.8,1325,0.79,520.39,2476,84954,19347,14996,4772,0,0,0,0,11100,7367.4,5935,7888,0,0,90690,97460,5555.2,2339.42,5635,0,2590,5,0,0,5,0,0,0,0,1400,0,0,16,16,5,0,0,3133,16680.47,50614.06,666,489.85,181,807,0,15180,0,15180,37326,37699.26,0,1,0,0,0,0,0,0,1233103.99,9469.22,59578,-121156,0,0,0,0,0,0,1886943,346360,0,0,0,150000,0,0,0,854501,30000,3506640,0,0,0,0,0,177046.08,0,0,0,0,0,0,0,0,0,0,9427087,18156.62,1/1/14,87747238.05,292081,0,0,32420,0,0,0,0,290299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11682,1667,Reusel-De Mierden,1070400000,179900000,216650000,216.65,68,0.16,39.29,253,12713,2849,2039,647,0,0,0,0,1200,670.4,75,775,0,0,11340,2550,0,0,1056,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,3,0,0,356,575.37,2790.99,177,80,96,84,0,7782,0,7782,5296,5296,0,1,0,0,0,0,0,0,0,0,0,7365,0,0,0,0,0,0,240953,50400,0,0,0,0,0,0,0,50397,0,0,0,0,0,0,0,38217.38,0,0,0,0,0,0,0,0,0,0,1097268,59238.57,1/1/14,10165002.34,0,0,0,3755,0,0,0,0,24883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11683,1674,Roosendaal,5549200000,1361150000,1464400000,1464.4,1557,0.82,598.81,2361,77027,17052,14754,4713,0,0,0,0,11000,7423.8,7275,5972,0,0,83050,86710,3748.8,2355.74,4817,3464,3464,10,0,0,0,0,0,0,0,0,0,0,9,9,4,0,0,1258,9042.55,53464.19,541,438,103,69,0,10647,0,10647,35762,35762,0,1,0,0,0,0,0,0,0,0,115699,-55525,0,0,0,0,0,0,1748799,132000,0,0,0,0,0,0,0,144416,0,0,800000,0,0,0,0,148517.4,0,0,35302,0,0,0,0,0,0,0,9014079,10184.82,1/1/14,77972216.61,128634,0,0,31883,0,0,0,0,290299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10766,840,Rucphen,1825600000,257250000,305550000,305.55,284,0.45,136.27,547,22180,4100,4405,1363,0,0,0,0,2700,1740,225,2207,0,21.6,20510,9170,276,0,1769,0,637,0,0,0,0,0,0,0,0,0,0,0,4,4,2,0,0,183,629.49,6307.2,192,126,66,7,0,6441,0,6441,9600,9600,0,1,0,0,0,0,0,0,0,0,0,-7187,0,0,0,0,0,0,377839,0,0,0,0,0,0,0,0,58338,0,0,0,0,0,0,0,44574.4,0,0,0,0,0,0,0,0,0,0,2873486,41935.17,1/1/14,18624965.2,40755,0,0,10369,0,0,0,0,66354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10813,844,Schijndel,1988400000,350700000,383600000,383.6,242,0.41,118.55,624,23360,5247,4176,1331,0,0,0,0,2900,1914.4,300,2015,0,165.6,24000,15330,1640.8,401.94,1858,0,827,0,0,0,0,0,0,0,0,0,0,0,2,2,1,38,0,450,2523.28,9658.88,192,139,53,12,0,4154,0,4154,9856,9856,0,1,0,0,0,0,0,0,0,0,0,-143124,0,0,0,0,0,0,472625,95480,0,0,0,0,0,0,0,66286,0,0,0,0,0,0,0,45028.54,0,0,0,0,0,0,0,0,0,0,2439018,0,1/1/14,20207255.58,80237,0,0,8087,0,0,0,0,58060,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10401,796,s-Hertogenbosch,11517600000,3208800000,3359650000,3359.65,3676,0.91,1264.38,4737,143733,31608,22612,6999,0,0,0,0,20600,13756.3,10900,13030,0,0,168240,254740,7180.8,4788.4,10811,8390,8390,0,54,0,0,0,0,0,0,7350,0,0.01,5,5,1,445,0,4460,69838.67,135573.7,747,693,54,787,0,8392,0,8392,68437,68437,0,1,0,0,0,0,0,0,433903.4,398.7,0,205234,0,0,0,150000,0,295487,3204843,518840,0,90000,0,0,707486,340803,0,241539,30000,3902583,0,0,0,0,251020,221562.86,3341643,0,192467,0,0,0,0,0,0,0,13928371,12885.98,1/1/14,156068907.6,264061,0,0,50250,55000,0,0,0,597187,0,0,0,100000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10358,1702,Sint-Anthonis,895600000,246050000,295750000,295.75,56,0.14,33.18,215,11691,2773,2138,787,0,0,0,0,1200,716.5,65,749,0,0,9410,1250,1059.2,294.1,1039,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,2,0,0,712,834.4,1237.76,222,66,156,50,0,9926,0,9926,4835,4835,0,1,0,0,0,0,0,0,0,498.38,0,28888,0,0,0,0,0,0,231745,54040,0,0,0,0,0,0,0,49800,0,0,0,0,0,0,0,41478.82,0,0,0,0,0,0,0,0,0,0,1147039,63254.8,1/1/14,10766278.42,138399,0,0,3819,0,0,0,0,24883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10579,845,Sint-Michielsgestel,2664000000,205800000,242200000,242.2,208,0.37,103.92,633,28121,6681,5500,1836,0,0,0,0,2700,1509.2,305,1712,0,0,22410,4480,897.6,1825.77,2209,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,4,0,0,1153,5464.02,6811.38,210,144,66,93,0,5841,0,5841,11908,11908,0,1,0,0,0,0,0,0,0,0,0,-49417,0,0,0,0,0,0,572622,51720,0,0,0,0,0,0,0,76055,0,0,0,0,0,0,0,63934.7,0,0,0,0,0,0,0,0,0,0,2690132,0,1/1/14,21877954.68,13585,0,0,9300,0,0,0,0,58060,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10656,846,Sint-Oedenrode,1665200000,272650000,323400000,323.4,120,0.26,64.4,392,17934,4195,3396,1079,0,0,0,0,1900,1163,170,1059,0,0,14790,5130,0,0,1508,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,2,0,0,989,2731.25,4665.21,192,90,103,55,0,6439,0,6439,7370,7370,0,1,0,0,0,0,0,0,0,0,0,-28967,0,0,0,0,0,0,360778,54000,0,0,0,0,0,0,0,59458,0,0,0,0,0,0,0,44324.84,0,0,0,0,0,0,0,0,0,0,1631388,0,1/1/14,13390066.29,45850,0,0,5887,0,0,0,0,41471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10831,847,Someren,1585600000,315000000,361200000,361.2,199,0.36,100,386,18690,4124,3385,1131,0,0,0,0,2200,1413.9,140,1128,0,0,16020,6050,712.8,396,1615,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,3,0,0,826,1894.23,5266.87,261,119,141,130,0,8020,0,8020,7861,7861,0,1,0,0,0,0,0,0,0,0,0,-60967,0,0,0,0,0,0,357507,81200,0,0,0,0,0,0,0,58581,0,0,0,0,0,0,0,46590.14,0,0,0,0,0,0,0,0,0,0,1800947,5449.42,1/1/14,15708190.73,16557,0,0,6353,0,0,0,0,58060,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10833,848,Son en Breugel,1622800000,461650000,469000000,469,172,0.33,88.09,432,16235,3965,3567,1350,0,0,0,0,1400,702.4,245,775,0,0,14190,4930,0,505.16,1358,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,0,0,545,3337.64,4353.02,164,128,36,57,0,2594,0,2594,6976,6976,0,1,0,0,0,0,0,0,0,0,0,49316,0,0,0,0,0,0,344039,28920,0,0,0,0,0,0,0,57858,0,0,0,0,0,0,0,34065.68,0,0,0,0,0,0,0,0,0,0,1586089,0,1/1/14,12098358.42,33963,0,0,5455,0,0,0,0,33177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10846,851,Steenbergen,1616000000,386400000,386400000,386.4,290,0.45,138.77,578,23374,4913,4614,1364,0,0,0,0,3000,1936.6,370,1424,0,0,21380,4720,410.4,0,1647,747,1329,8,0,0,0,0,0,0,0,6200,0,0,8,8.4,4,0,0,3349.5,5894.32,6465.47,204,131.89,87.15,1276,0,14638,0,15369.9,10634,11591.06,0,1,0,0,0,0,0,0,0,0,0,4775,0,0,0,0,0,0,449677,92120,0,0,0,0,0,0,0,64096,0,0,0,0,0,0,0,64156.04,0,0,0,0,0,0,0,0,0,0,2600523,0,1/1/14,21151892.24,34812,0,0,9021,0,0,0,0,66354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10876,855,Tilburg,14049200000,4112500000,4258800000,4258.8,6602,0.95,2104.35,7016,210270,46387,31909,9964,0,0,0,0,32900,22842.8,22495,18834,0,0,236150,366450,9095.2,5337.24,11555,16436,16436,10,0,0,0,0,0,0,0,0,0.01,0.01,4,4,2,1880,0,2559,45159.96,267521.52,1163,993,170,206,0,11709,0,11709,100572,100572,0,1,0,0,0,0,0,0,0,0,0,-177165,0,0,0,150000,0,548559,4828893,753480,0,347000,0,0,2070642,826949,0,326732,30000,7080720,552000,0,0,0,461230,325224.1,5164612,0,142086,0,20000,0,0,0,0,0,22035504,13799.39,1/1/14,250747745.6,321798,0,0,78019,0,0,0,0,987018,0,0,0,100000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10884,856,Uden,3212000000,846650000,900550000,900.55,610,0.64,264.99,1184,40913,9450,7481,2421,0,0,0,0,5000,3172.7,2040,3387,0,349.2,45240,43230,2398.4,578.24,3117,0,550,0,0,0,0,0,0,0,0,0,0,0,5,5,2,0,0,569,3446.77,23444.26,359,250,110,52,0,6702,0,6702,18273,18273,0,1,0,0,0,0,0,0,0,0,201080,-26710,0,0,0,0,0,0,892655,170800,0,0,0,0,0,0,0,94295,0,0,0,0,0,0,0,78361.68,0,0,0,0,0,0,0,0,0,0,4185992,35063.33,1/1/14,37865291.02,184673,0,0,14074,0,0,0,0,116120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10903,858,Valkenswaard,2705600000,473200000,506800000,506.8,484,0.58,216.68,884,30335,6063,6914,2330,0,0,0,0,4300,2838.6,445,2030,0,0,30950,22460,1897.6,209.88,2200,0,1372,0,0,0,0,0,0,0,0,0,0,0,4,4,1,0,0,1300,6979.73,19977.34,219,166,52,157,0,5493,0,5493,14614,14614,0,1,0,0,0,0,0,0,0,0,0,-31691,0,0,0,0,0,0,573185,82400,0,0,0,0,0,0,0,71447,0,0,0,0,0,0,0,55818.96,0,0,0,0,0,0,0,0,0,0,3803483,0,1/1/14,28259723.68,16557,0,0,13095,0,0,0,0,99531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10909,860,Veghel,3000000000,951650000,1026200000,1026.2,388,0.53,178.77,856,37464,9002,6320,2062,0,0,0,0,4000,2390.9,2630,2637,0,0,35950,25390,2387.2,1332.38,2859,0,905,0,0,0,0,0,0,0,0,0,0,0,9,9,2,0,0,1363,6469.46,15704.82,433,248,186,80,0,7813,0,7813,16091,16091,0,1,0,0,0,0,0,0,0,0,0,-114327,0,0,0,0,0,0,832850,69600,0,0,0,0,0,0,0,91339,0,0,0,0,0,0,0,88094.24,0,0,0,0,0,0,0,0,0,0,3419657,44210.79,1/1/14,32273227.49,106983,0,0,11796,0,0,0,0,99531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10910,861,Veldhoven,3885600000,850850000,882000000,882,477,0.58,213.95,1172,44155,9675,8417,2892,0,0,0,0,5000,3006.3,900,2906,0,0,44920,34890,1783.2,911.14,2633,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,42,0,228,3152.94,31420.71,270,229,41,18,0,3175,0,3175,19937,19937,0,1,0,0,0,0,0,0,0,0,0,-103144,0,0,0,0,0,0,877205,124400,0,0,0,0,0,0,0,95836,0,0,0,0,0,0,0,74350.22,0,0,0,0,0,0,0,0,0,0,4509688,4864.43,1/1/14,36349998.08,90426,0,0,15158,0,0,0,0,107825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
