ABP_code,CBS_code,Naam_gemeente,ozb_waarde_woningen_eigenaren,ozb_waarde_niet_woningen_gebruikers,ozb_waarde_niet_woningen_eigenaren,belastingcapaciteit_niet_woningen_eigenaren_in_mln,bijstandsontvangers,ABW_schaalnadeel,ABW_schaalvoordeel,eenouderhuishoudens,inwoners,inwoners_kl_20_jaar,inwoners_gr_64_jaar,inwoners_75___85_jaar,Inwoners_waddengemeenten_7501,Inwoners_waddengemeenten_2501,Inwoners_waddengemeenten_1,krimp,lage_inkomens,lage_inkomens_drempel,minderheden,uitkeringsontvangers,extra_groei_jongeren,extra_groei_leerlingen_VO,klantenpotentieel_lokaal,klantenpotentieel_regionaal,leerlingen_VO,leerlingen_VSO,bedrijfsvestigingen,bewoond_oord_historische_kern,bewoonde_oorden_1930,hist_kern_I_kl_41_ha,hist_kern_I_gr_40_ha,hist_kern_I__gr_64_ha,hist_kern_II_kl_41_ha,hist_kern_II_gr_64_ha,hist_kern_III_kl_41_ha,hist_kern_IV_kl_41_ha,hist_kern_V_kl_41_ha,Historische_waterweg,isv_a,isv_b,kernen,kernen_x_bodemfactor_buitengebied,kernen_met_500_adressen_of_meer,nieuwbouwwoningen,oad_x_percentage_slechte_bodem,oeverlengte_x_factor_bodem,oeverlengte_x_factor_bodem_x_dichtheidsfactor,omgevingsadressendichtheid,oppervlak_bebouwing,opp_beb_woonkern_x_bodemfactor,opp_beb_buitengebied_x_bodemfactor,oppervlakte_binnenwater,oppervlakte_buitenwater,oppervlakte_land,opp_land_x_percentage_slechte_bodem,opp_land_x_factor_bodem,woonruimten,woonruimten_x_bodemfactor_woonkern,woonruimten_x_percentage_slechte_bodem,vast_bedrag,vast_bedrag_Amsterdam,vast_bedrag_Rotterdam,vast_bedrag_Den_Haag,vast_bedrag_Utrecht,vast_bedrag_Baarle_Nassau,vast_bedrag_waddengemeenten,Herindeling,rioleringen,Suppletie_bommenregeling,Suppletie_uitkering_OZB,Aanvullende_Uitkering,Aanvullende_uitkering_volgend_jaar,Antillianengemeenten,Beeldende_kunst_en_vormgeving,Bestaand_Rotterdams_gebied,Bodemsanering,Centra_voor_jeugd_en_gezin,Combinatiefuncties,Eigen_kracht,Gezond_in_de_stad,Green_Deal,Herstructurering_bedrijfsterreinen,ISV,Jeugd,Jeugdwerkloosheid,Jeugdzorg,LHBT_emancipatiebeleid,Maatschappelijke_opvang,Nationale_gebiedsontwikkelingen,Programma_Kwaliteitssprong_Zuid,Spoorse_doorsnijdingen,Sterke_regio_s,Veiligheidshuizen,Versterking_peuterspeelzalen,Vrouwenopvang,VSV_RMC_regio_G4,Zichtbare_Schakel,Quick_Wins_Binnenhavens,WE_CAN_Young,Werkgeversdienstverlening,Voorbereiding_ESF_programma,Kosten_uitvoering_inburgering,Knelpunten_verdeelproblematiek,Uitvoeringskosten_inburgering,WMO,WUW_middelen_GF,Jaar,uitkering,VTH_provinciale_taken,Bijdrage_IODS_kwaliteitsprojecten,Zuiderzeelijn,Mantelzorg,Pilot_Participatieverklaring,Meetsysteem_van_Geluidsnet,Erfgoed_en_ruimte,Aldel,Koopkrachttegemoetkoming,Beter_benutten,Facbesluit_opvangcentra,Oversampling_woOn,Implementatie_participatiewet,Pilot_integraal_PGB,Ondersteuning_raadsman_Loppersum,minderheden_drempel,huishoudens,achterstandsleerlingen_drempel,oad_drempel,Suppletie_uitkering,Groeiopgave_Almere,Programma_verbetering_GGZ,Huishoudelijke_hulp_toelage,Bed_bad_en_brood,Nota_Ruimte,Nieuwe_Kans_Rotterdam,Pilot_nabestaanden,EIP_Waterconferentie,Herstructurering_wsw_sector,Wijkaanpak_Den_Haag,Kennisplatform_Nalevingnet,Link2Work,Projectstimuleringsregeling,Stimulering_regarbeidsmigranten,IPSV,City_Deal,Sociaal_domein,eenpersoonshuishoudens,loonkostensubsidie,oppervlak_bebouwing_woonkernen,oppervlak_bebouwing_buitengebied,Cumulatieregeling_GF,Bevolkingsdaling,Versterking_aanpak_jihadisme,Voorschoolse_voorz_peuters,Actieplan_Luchtkwaliteit,Projectstimuleringsreg_Inter_V,Kracht_on_Tour,Pilot_weerbaar_opvoeden,Geg_uitwisseling_nazorg_ex_ged,Jaarconferentie_Techniekpact,Vierkant_voor_Werk,Leeuwarden_Culturele_Hoofdstad,Expositie_The_STEC_Food,MIRT_onderzoek_A2,Business_Marathon_Smart_Mob,Asiel_partieel_effect,Asiel_participatie_en_integr,Scholenprogramma_Groningen,Huisvesting_onderwijs_asiel,Aansluiting_A58,Nieuwe_Hollandse_Waterlinie,Innovatieve_aanpak_energie,Twinning_arbeidsbemiddeling,OV_SAAL_MLT,Pilot_EU_migranten,HSL_Zuid_geluidsproces,Arbeidsparticipatie,Marken_boven_water,Suppletie_uitkering_VHROSV,BRP_straten,Basisreg_Grootschalige_Topogr,Armoedebestrijding_kinderen
10746,275,Rheden,3244800000.00,413350000.00,429800000.00,429.80,982.00,,,1388.00,43824.00,8832.00,11031.00,3882.00,,,,,7100.00,4924.60,1965.00,3779.00,,499.40,39550.00,16590.00,1302.40,508.86,3882.00,,5119.00,,,,,,,,,,,,8.00,8.00,3.00,,,1137.00,5907.28,31586.81,241.00,219.00,22.00,262.00,,8173.00,,8173.00,21754.00,21754.00,,1.00,,,,,,,,,,125658.00,,,,,,,,153589.00,,55000.00,,,,,,,,,,,,,,83854.34,,,,,,,,,,,4414834.00,,2017-01-01,65313826.67,92549.00,,,,,,,,,,,,,,,,22098.00,,,,,,,,,,,,,,,,,,,,24547086.00,8288.00,,219.00,22.00,-48245.00,,,46912.00,,,,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,0.00,206826.00
10015,196,Rijnwaarden,666800000.00,116900000.00,126000000.00,126.00,235.00,,,310.00,10866.00,2364.00,2119.00,616.00,,,,,1600.00,1120.40,120.00,915.00,,,7610.00,1360.00,,,873.00,,,,,,,,,,,,,,6.00,6.00,2.00,,,2135.00,4822.06,1817.68,86.00,54.00,32.00,868.00,,3943.00,,3943.00,4796.00,4796.00,,1.00,,,,,,,504873.55,,,-13939.00,,,,,,,,,,,,,,,,,,,,,,,,31695.04,,,,,,,,,,,834324.00,,2017-01-01,15540610.88,71747.00,,,,,,,,,,,,,,,,4790.00,,,,,,,,,,,,,,,,,,,,5836622.00,1372.00,,54.00,32.00,,,,14543.00,,,,,,,,,,,,,,,,,,,,,,,,,-14485.00,0.00,0.00,45961.00
10765,277,Rozendaal,230000000.00,17500000.00,17500000.00,17.50,4.00,,,27.00,1498.00,360.00,410.00,154.00,,,,,100.00,36.00,30.00,29.00,,370.40,840.00,30.00,759.20,,211.00,,,,,,,,,,,,,,1.00,1.00,1.00,,,32.00,17.17,568.96,10.00,9.00,1.00,1.00,,2791.00,,2791.00,640.00,640.00,,1.00,,,,,,,,,,-459.00,,,,,,,,,,,,,,,,,,,,,,,,7044.10,,,,,,,,,,,71115.00,,2017-01-01,2295346.25,,,,,,,,,,,,,,,,,638.00,,,,,,,,,,,,,,,,,,,,250593.00,142.00,,9.00,1.00,48962.00,,,1893.00,,,,,,,,,,,,,,,,,,,,,,,,,-2046.00,0.00,0.00,1074.00
10796,279,Scherpenzeel,756400000.00,106400000.00,116550000.00,116.55,50.00,,,195.00,9529.00,2613.00,1726.00,534.00,,,,,1000.00,613.00,135.00,339.00,,,7870.00,1370.00,,,979.00,,,,,,,,,,,,,,2.00,2.00,1.00,,,170.00,1172.16,3401.73,75.00,50.00,26.00,3.00,,1379.00,,1379.00,3870.00,3870.00,,1.00,,,,,,,,,,-5409.00,,,,,,,,24913.00,,,,,,,,,,,,,,,,20175.38,,,,,,,,,,,582080.00,,2017-01-01,9702630.42,8066.00,,,,,,,,,,,,,,,,3837.00,,,,,,,,,,,,,,,,,,,,2924341.00,1068.00,,50.00,26.00,-28400.00,,,10813.00,,,,,,,,,,,,,,,,,,,,,,,,,-13588.00,0.00,0.00,26085.00
10872,281,Tiel,2628800000.00,533400000.00,556500000.00,556.50,1204.00,,,1414.00,41510.00,9942.00,6817.00,1919.00,,,,,5600.00,3812.00,5160.00,3590.00,,70.50,48860.00,42060.00,2401.60,2022.52,3780.00,2802.00,2802.00,14.00,,,,,,,,1500.00,,,3.00,3.30,2.00,,,1239.84,19232.77,25246.56,298.00,253.08,83.60,264.00,,3287.00,,3681.44,17880.00,20383.20,,1.00,,,,,,,,,,-23431.00,,,,,,,,160731.00,,20000.00,,,,,,,,,,,,,,80684.66,,,,,,,,,,,2891592.00,,2017-01-01,66480334.29,249627.00,,,,,,,,,,,,,,,,18356.00,,,,,,,,,,,,,,,,,,,,25268735.00,5700.00,,222.00,76.00,-22084.00,,,50663.00,,,,,,,,,,,,,,,,,,,,,,,,,-30504.00,0.00,0.00,273977.00
10940,285,Voorst,1981600000.00,397950000.00,450800000.00,450.80,277.00,,,496.00,23984.00,5310.00,5304.00,1684.00,,,,,2700.00,1635.70,415.00,1596.00,,,17330.00,5900.00,249.60,1117.58,2510.00,,674.00,,,,,,,,,,,,17.00,17.00,3.00,,,2272.00,4308.66,6141.01,259.00,133.00,126.00,352.00,,12295.00,,12295.00,10643.00,10643.00,,1.00,,,,,,,,,,-81315.00,,,,,,,,92263.00,,,,,,,,,,,,,,,,77315.44,,,,,,,,,,,1904191.00,,2017-01-01,30113627.97,59010.00,,,,,,,,,,,,,,,,10541.00,,,,,,,,,,,,,,,,,,,,11019719.00,2624.00,,133.00,126.00,-145525.00,,,31370.00,,,,,,,,,,,,,,,,,,,,,,,,,-54156.00,0.00,0.00,56407.00
10958,289,Wageningen,2719600000.00,614600000.00,632100000.00,632.10,620.00,,,886.00,37837.00,7440.00,5784.00,1808.00,,,,,4800.00,2642.60,1085.00,2155.00,,,40640.00,35060.00,1632.00,475.20,3049.00,2670.00,2670.00,9.00,,,,,,,,1800.00,,,3.00,3.00,1.00,,,791.00,9248.78,47311.78,154.00,136.00,18.00,194.00,,3042.00,,3042.00,21574.00,21574.00,,1.00,,,,,,,,,,100085.00,,,,,,,,49063.00,,72000.00,,,,,,,,,,,,,,55743.30,,,,,,,,,,,1940750.00,,2017-01-01,46552951.29,20802.00,,,,,,,,,,,,,,,,22183.00,,,,,,,,,,,,,,,,,,,,13251067.00,12603.00,,136.00,18.00,,,,35291.00,,,,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,0.00,128155.00
10959,668,West Maas en Waal,1413200000.00,207900000.00,244650000.00,244.65,218.00,,,472.00,18693.00,4056.00,3624.00,1050.00,,,,,2300.00,1499.20,215.00,1006.00,,,13900.00,2210.00,221.60,,2243.00,,836.00,,,,,,,,,,,,12.00,12.72,5.00,,,2338.36,5232.11,3243.24,212.00,149.10,74.20,864.00,,7657.00,,8116.42,8008.00,8408.40,,1.00,,,,,,,,,,6208.00,,,,,,,,73920.00,,,,,,,,,,,,,,,,54659.84,,,,,,,,,,,1281223.00,,2017-01-01,21549552.68,122266.00,,,,,,,,,,,,,,,,8143.00,,,,,,,,,,,,,,,,,,,,6426091.00,2194.00,,142.00,70.00,-110185.00,,,23677.00,,,,,,,,,,,,,,,,,,,,,,,,,-48727.00,0.00,0.00,65182.00
10989,293,Westervoort,908400000.00,75250000.00,76650000.00,76.65,384.00,,,602.00,15001.00,3228.00,2503.00,688.00,,,,,2000.00,1339.20,625.00,1316.00,,,12900.00,4490.00,,,1056.00,,,,,,,,,,,,,,1.00,1.00,1.00,,,428.00,8189.32,7552.94,63.00,61.00,2.00,82.00,,702.00,,702.00,6608.00,6608.00,,1.00,,,,,,,,,,8.00,,,,,,,,49425.00,,,,,,,,,,,,,,,,29280.02,,,,,,,,,,,1043373.00,,2017-01-01,20955428.41,38633.00,,,,,,,,,,,,,,,,6689.00,,,,,,,,,,,,,,,,,,,,8563245.00,1900.00,,61.00,2.00,,,,16477.00,,,,,,,,,,,,,,,,,,,,,,,,,-150.00,0.00,0.00,99245.00
11023,296,Wijchen,3034400000.00,535850000.00,558250000.00,558.25,685.00,,,1161.00,40814.00,9537.00,7732.00,2303.00,,,,,5000.00,3234.70,1085.00,2600.00,,565.90,41930.00,33590.00,1984.80,496.98,3842.00,,,5.00,,,,,,,,,,,7.00,7.14,2.00,,,1506.92,8841.78,21007.07,315.00,239.00,77.52,355.00,,6601.00,,6667.01,17653.00,17653.00,,1.00,,,,,,,,,,-14173.00,,,,,,,,170563.00,,,,,,,,,,,,,,,,86758.44,,,,,,,,,,,2773932.00,,2017-01-01,52083337.76,127361.00,,,,,,,,,,,,,,,,17658.00,,,,,,,,,,,,,,,,,,,,18164287.00,4957.00,,239.00,76.00,-112375.00,,,45358.00,,,,,,,,,,,,,,,,,,,,,,,,,-45670.00,0.00,0.00,162715.00
11007,294,Winterswijk,1753200000.00,490000000.00,535150000.00,535.15,609.00,,,831.00,28939.00,6339.00,6179.00,1983.00,,,,,4400.00,3039.80,1055.00,2354.00,,58.40,29580.00,28640.00,1336.80,582.12,2770.00,,2524.00,,,,,,,,,,,,8.00,8.00,1.00,,,1253.00,2612.24,16009.55,293.00,159.00,134.00,67.00,,13814.00,,13814.00,13602.00,13602.00,,1.00,,,,,,,,,,-16405.00,,,,,,,,104636.00,,87000.00,,,,,,,,,,,,,,76595.14,,,,,,,,,,,2570667.00,,2017-01-01,45849394.89,201230.00,,,,,,,,,,,,,,,,13212.00,,,,,,,,,,,,,,,,,,,,17784925.00,4161.00,,159.00,134.00,-29057.00,,,34206.00,,,,,,,,,,,,,,,,,,,,,,,,,-45606.00,0.00,0.00,134959.00
11045,297,Zaltbommel,1948400000.00,449050000.00,479500000.00,479.50,279.00,,,726.00,27543.00,7322.00,4697.00,1394.00,,,,,2800.00,1698.90,1060.00,1383.00,,,24060.00,4480.00,1466.40,350.46,3283.00,906.00,906.00,21.00,,,,,,,,4350.00,,,11.00,12.54,6.00,,,3546.54,13769.03,7223.22,249.00,193.23,88.92,980.00,,7925.00,,9034.50,11011.00,12442.43,,1.00,,,,,,,,,,-5140.00,,,,,,,,109699.00,,,,,,,,,,,,,,,,76295.10,,,,,,,,,,,1635210.00,,2017-01-01,33572001.68,192315.00,,,,,,,,,,,,,,,,11080.00,,,,,,,,,,,,,,,,,,,,11314025.00,2917.00,,171.00,78.00,-188687.00,,,34987.00,,,,,,,,,,,,,,,,,,,,,,,,,-51569.00,0.00,0.00,111222.00
11053,299,Zevenaar,2138400000.00,458500000.00,472500000.00,472.50,645.00,,,1020.00,32269.00,6700.00,7427.00,2270.00,,,,,4500.00,3016.50,960.00,2471.00,,21.00,32010.00,22860.00,2023.20,491.04,2734.00,,,6.00,,,,,,,,,,,7.00,7.00,4.00,,,1080.00,6009.75,18573.42,239.00,182.00,57.00,473.00,,5326.00,,5326.00,14835.00,14835.00,,1.00,,,,,,,504873.55,,,-22225.00,,,,,,,,120267.00,,,,,,,,,,,,,,,,66892.26,,,,,,,,,,,2783462.00,,2017-01-01,44534067.98,45001.00,,,,,,,,,,,,,,,,14824.00,,,,,,,,,,,,,,,,,,,,15099206.00,4723.00,,182.00,57.00,,,,35089.00,,,,,,,,,,,,,,,,,,,,,,,,,-27180.00,0.00,0.00,137287.00
11736,301,Zutphen,3086800000.00,627550000.00,673050000.00,673.05,1436.00,,,1729.00,46997.00,10778.00,9154.00,2559.00,,,,,7300.00,5074.00,2470.00,5061.00,,,53360.00,59460.00,4592.80,1335.00,4381.00,4318.00,4318.00,28.00,,,,,,,,5750.00,,,1.00,1.00,1.00,,,1366.00,14954.09,35927.64,267.00,222.00,44.00,200.00,,4093.00,,4093.00,22260.00,22260.00,,1.00,,,,,,,,,,-54236.00,,,,,,,,192818.00,,51000.00,,,,,,,,,,,,,,83056.78,,,,,,,,,,,3992419.00,,2017-01-01,82111208.63,108257.00,,,,,,,,,,,,,,,,22442.00,,,27443.00,,,,,,,,,,,,,,,,,33819054.00,8118.00,,222.00,44.00,387247.00,,,54837.00,,,,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,0.00,275987.00
10030,307,Amersfoort,11600800000.00,2338700000.00,2414650000.00,2414.65,3188.00,,,4997.00,153602.00,39728.00,21178.00,6254.00,,,,,18500.00,11901.10,15430.00,11204.00,,747.70,176940.00,245560.00,12181.60,5673.54,16315.00,8558.00,8558.00,40.00,,,,,,,,6800.00,,,3.00,3.00,1.00,,,2409.00,57943.50,148277.28,664.00,618.00,45.00,127.00,,6259.00,,6259.00,65989.00,65989.00,,1.00,,,,,,,,,,661748.00,,,,150000.00,,787187.00,,619559.00,,189000.00,,,,128380.00,,,20000.00,5722586.00,,,,,,266348.36,2227003.00,,,,,,,,,,8387087.00,,2017-01-01,253542546.40,149861.00,,,,,,,,,,,,,,,,68831.00,,,121153.00,,,,,,,,,,,,,,,,,101208145.00,23818.00,,618.00,45.00,-48563.00,,,175452.00,,,,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,0.00,740276.00
10062,308,Baarn,2482400000.00,317450000.00,355600000.00,355.60,341.00,,,764.00,24521.00,5307.00,5459.00,1734.00,,,,,3200.00,1958.70,1045.00,1903.00,,,21370.00,8020.00,1103.20,,3308.00,,2959.00,,,,,,,,,,,,5.00,5.00,1.00,,,600.00,4457.01,19898.04,125.00,111.00,15.00,48.00,,3253.00,,3253.00,12413.00,12413.00,,1.00,,,,,,,,,,-80469.00,,,,,,,,80366.00,,,,,,,,,,,,,,,,45436.80,,,,,,,,,,,2080139.00,,2017-01-01,29467669.51,39482.00,,,,,,,,,,,,,,,,12014.00,,,,,,,,,,,,,,,,,,,,9397188.00,4154.00,,111.00,15.00,-139383.00,,,25066.00,,,,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,0.00,84203.00
10165,312,Bunnik,1359600000.00,210000000.00,226800000.00,226.80,112.00,,,353.00,14773.00,3548.00,3166.00,1095.00,,,,,1200.00,567.60,325.00,586.00,,,8470.00,640.00,,34.60,1828.00,,,,,,,,,,,,,,3.00,3.09,3.00,,,916.98,3717.98,4129.57,111.00,80.00,31.93,66.00,,3691.00,,3764.82,6324.00,6324.00,,1.00,,,,,,,,,,108440.00,,,,,,,,26521.00,,,,,,,,,,,,,,,,33273.70,,,,,,,,,,,833601.00,,2017-01-01,13610020.31,30991.00,,,,,,,,,,,,,,,,6471.00,,,,,,,,,,,,,,,,,,,,3694151.00,1938.00,,80.00,31.00,-50429.00,,,15148.00,,,,,,,,,,,,,,,,,,,,,,,,,-21727.00,0.00,0.00,28373.00
10166,313,Bunschoten,1591600000.00,370300000.00,383950000.00,383.95,138.00,,,410.00,20823.00,5589.00,3185.00,933.00,,,,,1900.00,1090.00,620.00,963.00,,74.40,17960.00,5980.00,355.20,,2139.00,,717.00,,,,,,,,,,,,2.00,2.00,1.00,,,974.00,5826.37,9185.40,138.00,118.00,21.00,437.00,,3044.00,,3044.00,8100.00,8100.00,,1.00,,,,,,,,,,-52047.00,,,,,,,,41107.00,,,,,,,,,,,,,,,,44279.98,,,,,,,,,,,986278.00,,2017-01-01,20092866.42,45425.00,,,,,,,,,,,,,,,,8062.00,,,,,,,,,,,,,,,,,,,,6106499.00,1895.00,,118.00,21.00,-111071.00,,,21710.00,,,,,,,,,,,,,,,,,,,,,,,,,-22082.00,0.00,0.00,55571.00
10119,310,De Bilt,4888000000.00,520100000.00,563850000.00,563.85,533.00,,,1273.00,42375.00,9877.00,9928.00,3170.00,,,,,4900.00,2906.00,1755.00,2181.00,,40.70,34640.00,12300.00,1900.80,1172.94,5341.00,,2889.00,,,,,,,,,,,,10.00,10.00,4.00,,,1827.00,11532.72,24785.42,241.00,204.00,37.00,96.00,,6617.00,,6617.00,19940.00,19940.00,,1.00,,,,,,,,,,5956.00,,,,,,,,124366.00,,,,,,,,,,,,,,,,90534.64,,,,,,,,,,,2881678.00,,2017-01-01,44510921.28,30991.00,,,,,,,,,,,,,,,,19703.00,,,,,,,,,,,,,,,,,,,,12206676.00,7017.00,,204.00,37.00,-70051.00,,,45664.00,,,,,,,,,,,,,,,,,,,,,,,,,-16435.00,0.00,0.00,159134.00
11762,736,De Ronde Venen,4308800000.00,513100000.00,567350000.00,567.35,417.00,,,1297.00,42576.00,9907.00,8317.00,2535.00,,,,,4200.00,2344.20,1650.00,1812.00,,,31670.00,5240.00,1426.40,,5506.00,,,,,,,,,,,,,,22.00,29.26,5.00,,,16888.08,160712.35,15811.42,299.00,297.70,93.10,1729.00,,9969.00,,13159.08,18558.00,24125.40,,1.00,,,,,,,,,,-1664.00,,,,,,,,190275.00,,,,,,,,,,,,,,,,121591.16,,,,,,,,,,,2280918.00,,2017-01-01,43494301.35,166418.00,,,,,,,,,,,,,,,,18259.00,,,,,,,,,,,,,,,,,,,,10671421.00,5285.00,,229.00,70.00,-96329.00,,,52079.00,,,,,,,,,,,,,,,,,,,,,,,,,-47911.00,0.00,0.00,145206.00
10235,317,Eemnes,865200000.00,114100000.00,123200000.00,123.20,82.00,,,294.00,8877.00,2160.00,1702.00,487.00,,,,,800.00,432.90,155.00,402.00,,,6280.00,740.00,,,1235.00,,,,,,,,,,,,,,3.00,3.00,1.00,,,753.00,1982.91,3259.85,55.00,41.00,14.00,265.00,,3106.00,,3106.00,3671.00,3671.00,,1.00,,,,,,,,,,-19736.00,,,,,,,,,,,,,,,,,,,,,,,,23202.92,,,,,,,,,,,468319.00,,2017-01-01,8788473.20,69199.00,,,,,,,,,,,,,,,,3768.00,,,,,,,,,,,,,,,,,,,,2539767.00,1020.00,,41.00,14.00,,,,10196.00,,,,,,,,,,,,,,,,,,,,,,,,,-8200.00,0.00,0.00,28731.00
10437,321,Houten,3907200000.00,613550000.00,643650000.00,643.65,449.00,,,1422.00,48765.00,13296.00,6124.00,1740.00,,,,,3900.00,1933.20,1900.00,2429.00,,449.60,48710.00,30890.00,1824.00,1316.22,5233.00,,,,,,,,,,,,,,10.00,11.90,1.00,,,2773.00,39974.57,28597.27,250.00,237.12,48.79,406.00,,5493.00,,6481.74,19668.00,22421.52,,1.00,,,,,,,,,,113636.00,,,,,,,,229699.00,,,,,,,,,,,,,,,,114376.04,,,,,,,,,,,1994302.00,,2017-01-01,51189210.10,54341.00,,,,,,,,,,,,,,,,19772.00,,,,,,,,,,,,,,,,,,,,15264353.00,5044.00,,208.00,41.00,-68054.00,,,56699.00,,,,,,,,,,,,,,,,,,,,,,,,,-21163.00,0.00,0.00,139695.00
11039,353,IJsselstein,2577200000.00,294000000.00,302400000.00,302.40,431.00,,,1221.00,34101.00,8788.00,5274.00,1563.00,,,,,3500.00,2076.90,3185.00,1908.00,,649.60,33160.00,14690.00,1517.60,718.74,3258.00,703.00,703.00,10.00,,,,,,,,2950.00,,,2.00,2.32,1.00,,,1084.42,31200.21,26085.42,149.00,158.51,22.04,63.00,,2105.00,,2483.90,14231.00,17219.51,,1.00,,,,,,,,,,-23398.00,,,,,,,,142006.00,,,,,,,,,,,,,,,,67180.16,,,,,,,,,,,1919212.00,,2017-01-01,40687220.13,36086.00,,,,,,,,,,,,,,,,14482.00,,,,,,,,,,,,,,,,,,,,12354957.00,4151.00,,131.00,19.00,-98422.00,,,36530.00,,,,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,0.00,149623.00
10517,327,Leusden,2615600000.00,395150000.00,412650000.00,412.65,254.00,,,766.00,29309.00,6903.00,5766.00,1712.00,,,,,2700.00,1452.80,660.00,1355.00,,,26250.00,11150.00,,,3344.00,,,,,,,,,,,,,,4.00,4.00,2.00,,,887.00,4413.77,15091.12,169.00,124.00,45.00,34.00,,5856.00,,5856.00,12472.00,12472.00,,1.00,,,,,,,,,,-11028.00,,,,,,,,121831.00,,,,,,,,,,,,,,,,64777.00,,,,,,,,,,,1604686.00,,2017-01-01,28772812.91,51369.00,,,,,,,,,,,,,,,,12738.00,,,,,,,,,,,,,,,,,,,,8636323.00,3670.00,,124.00,45.00,-7231.00,,,28743.00,,,,,,,,,,,,,,,,,,,,,,,,,-18898.00,0.00,0.00,57044.00
10539,331,Lopik,1084800000.00,169750000.00,206500000.00,206.50,108.00,,,322.00,14156.00,3713.00,2200.00,665.00,,,,,1200.00,645.00,380.00,596.00,,,9180.00,490.00,,,1628.00,,,,,,,,,,,,,,13.00,18.07,2.00,,,6294.18,28546.05,1998.00,137.00,127.68,56.99,325.00,,7573.00,,10450.74,5550.00,7381.50,,1.00,,,,,,,,,,-12439.00,,,,,,,,50429.00,,,,,,,,,,,,,,,,62160.24,,,,,,,,,,,687128.00,,2017-01-01,15781535.77,76416.00,,,,,,,,,,,,,,,,5512.00,,,,,,,,,,,,,,,,,,,,4595169.00,1366.00,,96.00,41.00,-41870.00,,,21981.00,,,,,,,,,,,,,,,,,,,,,,,,,-32155.00,0.00,0.00,51214.00
10595,335,Montfoort U,1100800000.00,146300000.00,166600000.00,166.60,94.00,,,321.00,13783.00,3643.00,2449.00,681.00,,,,,1200.00,641.10,360.00,496.00,,,9850.00,830.00,,,1548.00,,,10.00,,,,,,,,1650.00,,,4.00,5.48,2.00,,,1540.14,10384.59,4147.04,106.00,88.48,36.99,61.00,,3759.00,,4999.47,5589.00,6259.68,,1.00,,,,,,,,,,14269.00,,,,,,,,63516.00,,,,,,,,,,,,,,,,36060.22,,,,,,,,,,,659604.00,,2017-01-01,13509261.63,99341.00,,,,,,,,,,,,,,,,5519.00,,,,,,,,,,,,,,,,,,,,3504273.00,1452.00,,79.00,27.00,,,,15866.00,,,,,,,,,,,,,,,,,,,,,,,,,-20874.00,0.00,0.00,34799.00
11615,356,Nieuwegein,4353200000.00,1119300000.00,1122450000.00,1122.45,1141.00,,,2162.00,61749.00,13340.00,11075.00,2897.00,,,,,7700.00,4905.50,6345.00,4490.00,,,66000.00,48690.00,4440.00,487.08,5734.00,,567.00,,,,,,,,,,,,1.00,1.16,1.00,,,2326.74,93501.71,52955.78,308.00,328.32,23.20,206.00,,2359.00,,2689.26,27945.00,31857.30,,1.00,,,,,,,,,,78480.00,,,,,,,,229973.00,,,,,,,,,,,,,,,,96713.98,,,,,,,,,,,4072133.00,,2017-01-01,79137907.88,132031.00,,,,,,,,,,,,,,,,28659.00,,,,,,,,,,,,,,,,,,,,24240569.00,9875.00,,288.00,20.00,,,,59626.00,,,,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,0.00,265422.00
10701,589,Oudewater,909600000.00,125300000.00,150500000.00,150.50,83.00,,,242.00,10049.00,2431.00,1997.00,637.00,,,,,1100.00,672.00,165.00,379.00,,,7900.00,700.00,,,1301.00,707.00,707.00,13.00,,,,,,,,3350.00,,,3.00,5.01,1.00,,,4654.32,32903.18,3659.40,84.00,75.48,55.11,109.00,,3901.00,,6397.64,4280.00,6334.40,,1.00,,,,,,,,,,-38576.00,,,,,,,,19408.00,,,,,,,,,,,,,,,,26662.68,,,,,,,,,,,584885.00,,2017-01-01,11126732.91,67501.00,,,,,,,,,,,,,,,,4246.00,,,,,,,,,,,,,,,,,,,,2716877.00,1251.00,,51.00,33.00,,,,11088.00,,,,,,,,,,,,,,,,,,,,,,,,,-15006.00,0.00,0.00,34580.00
10743,339,Renswoude,389600000.00,93100000.00,105350000.00,105.35,26.00,,,86.00,5051.00,1459.00,747.00,181.00,,,,,400.00,211.00,55.00,142.00,,,3330.00,290.00,,,719.00,,,,,,,,,,,,,,1.00,1.00,1.00,,,381.00,1039.67,854.28,62.00,31.00,31.00,12.00,,1839.00,,1839.00,1890.00,1890.00,,1.00,,,,,,,,,,-11773.00,,,,,,,,,,,,,,,,,,,,,,,,12690.50,,,,,,,,,,,215241.00,,2017-01-01,5167352.94,,,,,,,,,,,,,,,,,1880.00,,,,,,,,,,,,,,,,,,,,1610890.00,429.00,,31.00,31.00,-18815.00,,,5902.00,,,,,,,,,,,,,,,,,,,,,,,,,-15459.00,0.00,0.00,17330.00
