Gemeente,WWB I-deel Budget Definitief,WWB I-deel W.v. budget 65- Definitief,WWB I-deel W.v. budget 65+ Definitief,WWB I-deel Uitgaven Definitief,WWB I-deel W.v. uitgaven 65- Definitief,WWB I-deel W.v. uitgaven 65+ Definitief,WWB I-deel Ontvangsten Definitief,WWB I-deel W.v. ontvangsten 65- Definitief,WWB I-deel W.v. ontvangsten 65+ Definitief,WWB W-deel Budget Definitief,WWB W-deel Beschikbaar budget Definitief,WWB W-deel Uitgaven Definitief,WWB W-deel Ontvangsten Definitief,WWB W-deel Meeneemregeling Definitief,IOAW Budget Definitief,IOAW Uitgaven Definitief,IOAW Ontvangsten Definitief,IOAW Rijksvergoeding Definitief,IOAZ Budget Definitief,IOAZ Uitgaven Definitief,IOAZ Ontvangsten Definitief,IOAZ Rijksvergoeding Definitief,Bbz Budget Definitief,Bbz Uitgaven Definitief,Bbz Ontvangsten Definitief,Bbz Rijksvergoeding Definitief
Oosterhout,7984619.65894,7617000.0473,367619.61164,8986577,8570590,415987,253674,219506,34168,2511634.32701467,4130716.0925679,2204415,0,1883725.745261,105145.824950605,304528,22750,211333.5,0,82959,0,62219.25,-8589.3,261140,288219,-8589.3
Oss,13663625.22935,13170221.85,493403.37935,12828160,12225644,602516,597988,574292,23696,5728972.10554327,8298924.55169873,5362253,0,2936671.55169873,348303.390568515,838846,1113,628299.75,36877.5470519286,91245,0,68433.75,44356.2,197621,147764,44356.2
Rucphen,2941740.83245,2891061.4723,50679.36015,3192938,3147532,45406,124517,120432,4085,828482.696291299,1243478.06951517,781505,0,461973.069515167,101351.431328624,143246,3010,105177,18878.4944519425,21408,1178,15172.5,80937.6,162298,63083,80937.6
Schijndel,1931749.07514,1823347.393,108401.68214,1803848,1713404,90444,85065,85065,0,540569.305918359,911988.146107323,847860,130497,194625.146107323,44003.1572055643,52870,1671,38399.25,9680.8792689489,13891,0,10418.25,-69164.85,130638,224871,-69164.85
Sint-Michielsgestel,1986775.475355,1905248.314,81527.161355,1991616,1920714,70902,211063,211063,0,530179.705051077,894459.972143301,676462,106929,324926.972143301,75522.6826840428,92762,936,68869.5,4503.2725987111,84660,0,63495,19332.15,44498,20191,19332.15
Sint-Oedenrode,1152851.629804,1118003.8351,34847.794704,1226102,1187114,38988,130032,130032,0,264856.020002813,485002.256443877,259975,0,198642.01500211,41470.3070612832,36448,1105,26507.25,7952.9307055573,38180,5931,24186.75,-42630,24345,83006,-42630
Someren,1438844.368851,1408983.7902,29860.578651,1817768,1780646,37122,37297,37297,0,406719.495394153,723431.016341434,440845,0,282586.016341434,61979.977420123,54376,3993,37787.25,12486.0986081333,30183,0,22637.25,88173.45,226378,112129,88173.45
Son en Breugel,1584086.433002,1544131.7941,39954.638902,1703327,1640731,62596,94620,94620,0,418549.036634656,724718.962030527,334947,0,313911.777475992,31552.069441419,44610,0,33457.5,6804.4311188168,8335,1071,5448,32884.95,82204,39915,32884.95
Steenbergen,2251050.922681,2205580.6133,45470.309381,2447704,2393046,54658,76993,72932,4061,760547.520682566,1365670.14328429,907289,0,458381.143284288,101929.086670817,146518,5107,106058.25,27493.8011074805,57125,0,42843.75,-2357.25,23389,28779,-2357.25
Waterland,1035816.4483063,1026278.717,9537.7313063,1181024,1169705,11319,51922,51922,0,253423.486476618,322050.824328879,225758,0,96292.8243288792,18633.0459815655,66348,0,49761,4484.5555389,21563,0,16172.25,8771.85,23446,12250,8771.85
Tilburg,59764937.4839,57885422.536,1879514.9479,60793873,58383893,2409980,2321775,2193185,128590,27355943.513694,45436445.4842201,28310284,239450,17365611.4842201,707690.55754392,1402718,61833,1005663.75,121462.279970639,376797,276,282390.75,516573,1348934,670015,516573
Uden,6687328.69447,6489139.7018,198188.99267,6352818,5909718,443100,1222210,941871,280339,1996792.28776377,3047256.34446597,2721560,9110,334806.344465968,96452.635078571,121147,3187,88470,20135.6569692528,89866,0,67399.5,-12432.45,275561,297763,-12432.45
Valkenswaard,4936735.2957,4835352.1852,101383.1105,5025953,4910135,115818,115216,115216,0,1394587.96527005,2214990.97344846,1125388,0,1045940.97395253,128557.7194331,244697,9752,176208.75,10700.9590286523,9342,0,7006.5,38297.85,116662,68586,38297.85
Veghel,3281630.62703,3056534.5933,225096.03373,3327614,3077409,250205,110212,110212,0,1061654.32328738,1791104.57715834,1098312,114028,796240.742465535,76955.0819671798,189997,1901,141072,13144.5751706534,3310,0,2482.5,-52777.35,99070,173481,-52777.35
Veldhoven,5128304.57151,5012674.0974,115630.47411,4408606,4241395,167211,156863,117323,39540,1766738.44571144,3109041.23399582,1309178,0,1325053.83428358,128425.451469435,110852,2193,81494.25,28824.0121498868,42892,0,32169,55123.5,149665,79746,55123.5
Vught,2293811.987556,2272036.1809,21775.806656,2441170,2389747,51423,137177,136937,240,765165.657021439,1262926.94053311,909095,38987,392818.940533107,36916.476818399,90702,3494,65406,10044.3021802805,14179,0,10634.25,65927.4,146358,62493,65927.4
Waalre,1915967.08842,1787514.3355,128452.75292,1847821,1741020,106801,86953,86953,0,384718.985416295,670468.613033982,278736,0,288539.239062221,37642.2071919715,49032,569,36347.25,12327.5235180673,6765,0,5073.75,36500.4,71691,24737,36500.4
Waalwijk,6653517.75123,6390253.3707,263264.38053,6727651,6417048,310603,256331,168909,87422,2257702.46795475,4022639.47906391,2162837,0,1693276.85096606,126981.661799269,325220,6509,239033.25,25340.559351715,78784,0,59088,-15766.5,81405,104778,-15766.5
Werkendam,1635893.5898584,1628753.0672,7140.5226584,1668988,1643418,25570,41875,41875,0,386225.753971928,86152.3732053801,575529,44415,-289669.315478946,21946.9512364178,49921,886,36776.25,24503.4908434977,50084,0,37563,51612.6,100213,33245,51612.6
Woensdrecht,2212848.896298,2158025.5243,54823.371998,2223167,2163809,59358,49411,49411,0,605299.62555915,1056778.60307059,561838,2742,453974.719169363,127515.847705248,162685,0,122013.75,9365.2888438011,31843,0,23882.25,-5119.2,17656,26165,-5119.2
Woudrichem,740193.086765,696070.04581,44123.040955,868595,839097,29498,20168,20168,0,209860.692050984,46870.6535972144,180768,14924,-118973.346402786,17855.4777241664,30895,0,23171.25,12356.8989036041,32631,0,24473.25,#VALUE!,,,
Zundert,1066224.079778,1029378.6112,36845.468578,1051272,1014706,36566,58055,56596,1459,387295.192066191,702003.967537496,203833,1099,290471.394049643,65826.6738396864,89576,546,66772.5,15274.940519983,51517,0,38637.75,-39001.2,35408,91917,-39001.2
Wormerland,1267909.465555,1235170.8428,32738.622755,1423866,1383008,40858,66901,66326,575,382009.293778317,640251.994244024,203723,0,286506.970333738,32939.1396333174,71268,0,53451,12024.1511736295,58226,0,43669.5,31230.9,44584,5192,31230.9
Onderbanken,1341396.695272,1292248.1108,49148.584472,1617391,1586376,31015,20355,20355,0,363788.249803732,625239.918697543,326980,24725,272841.187352799,29651.5020056956,59493,0,44619.75,0,,,,-6949.2,15003,24718,-6949.2
Landgraaf,10534798.34244,10334863.708,199934.63444,11566362,11392334,174028,274226,273667,559,3946328.6917169,4987806.54174291,4510365,341837,819278.541742906,112745.537667839,326528,10419,237081.75,9338.2530907407,53182,320,39646.5,159740.4,268074,65065,159740.4
Arcen en Velden,497579.5357449,496579.53737,999.9983749,674444,672178,2266,30569,30569,0,179943.754307373,312758.560521358,193857,0,118901.560521358,7047.1627178804,5729,0,4296.75,11355.5362037117,17912,19726,-1360.5,-33300,21805,66205,-33300
Beek,2271429.849851,2237787.6281,33642.221751,2263618,2246635,16983,60680,60646,34,723530.131728472,1219229.51064116,1391306,0,-172076.489358838,45527.6094124471,89229,0,66921.75,4917.3875470311,14063,0,10547.25,17707.95,32424,11482,17707.95
Beesel,1734623.90781,1666581.0451,68042.86271,1997973,1947974,49999,111061,103552,7509,349861.229171016,428934.990361204,492034,0,-63099.0096387962,28023.6064880378,78835,493,58756.5,26027.6314222798,59302,0,44476.5,68906.55,107339,17527,68906.55
Bergen (L.),1186653.63875,1144028.8532,42624.78555,1226090,1178861,47229,39984,37706,2278,251876.918022805,439262.423818548,271483,41942,188907.688517104,48519.7943479451,72080,0,54060,14043.2540007489,17879,0,13409.25,-7260,45759,57383,-7260
Brunssum,9307461.97282,9008683.132,298778.84082,10404450,10215273,189177,239958,227604,12354,3417555.6034518,5630964.91741121,4600589,689181,1719556.91741121,69481.5933347792,193339,1512,143870.25,8772.8419089479,17698,0,13273.5,70581.3,104651,15581,70581.3
Eijsden,1094601.5866,1094601.5866,0,1072828,1061241,11587,39091,39091,0,337305.683216108,562479.805798003,338060,1500,225919.805798003,36864.6389345724,28458,0,21343.5,4482.4758655877,25839,0,19379.25,8393.85,15198,6412,8393.85
Gennep,1758294.998721,1694982.6742,63312.324521,1685980,1644408,41572,5374,5374,0,624299.989074692,913695.673427785,732798,0,180897.673427784,118040.672895131,382178,0,286633.5,8706.812281281,5146,0,3859.5,-16322.7,19033,42875,-16322.7
Heerlen,42191891.52579,41256060.294,935831.23179,47455510,46489291,966219,975905,944494,31411,17519885.8435288,26304989.3730224,14380230,726376,12651135.3730224,267945.604819031,630885,11615,464452.5,44585.0763066296,179434,0,134575.5,492521.1,863822,233481,492521.1
Helden,1145361.583754,1050688.1023,94673.481454,1437803,1305915,131888,86559,85426,1133,480469.827774072,889543.632038524,458583,0,360352.370830554,48737.8388996462,95039,0,71279.25,28127.8415085805,75462,0,56596.5,-112698.75,93556,245773,-112698.75
Kerkrade,16602713.16047,16331080.617,271632.54347,18843820,18514970,328850,691799,620530,71269,6227016.54847793,10184912.6960775,9593994,241613,832531.696077522,159026.307365479,501166,13128,366028.5,18353.1169814122,86245,53,64644,209800.5,378212,111273,209800.5
Kessel,218578.03087,218578.03087,0,213379,213379,0,8183,4520,3663,62692.3306786809,111245.729513519,150720,0,-39474.2704864815,5425.0786221762,13079,810,9201.75,1570.1533508177,17763,0,13322.25,-20713.05,16717,46255,-20713.05
Maasbree,693160.83928446,692201.49125,959.34803446,703836,702199,1637,20696,20696,0,183063.599522861,324243.104213511,270643,0,53600.1042135115,45009.6954879373,36716,0,27537,32260.6722985308,32383,1483,23175,53491.95,285218,215986,53491.95
Maastricht,41963367.52327,40974651.36,988716.16327,44444576,43337135,1107441,2064401,2029596,34805,18981890.3254792,18547644.738585,12105915,124356,6566085.73858501,312914.155439537,672524,17446,491308.5,48919.375448713,135104,1000,100578,335277.3,696928,273665,335277.3
Margraten,958321.625712,916619.02217,41702.603542,1156449,1119086,37363,35810,35810,0,363507.901681785,606762.823561312,421530,24448,209680.823561312,45701.9520710568,35808,533,26456.25,0,,,,10579.2,15465,2887,10579.2
Meerssen,2173192.469589,2119673.3928,53519.076789,2731279,2653223,78056,98644,96727,1917,710159.173746337,1235487.23899717,890301,16226,361412.238997172,47765.2393214825,164498,3002,121122,4340.7981211844,57544,780,42573,56220.75,98271,29170,56220.75
Meijel,231503.17953,231503.17953,0,260918,258123,2795,3225,3225,0,83041.621595155,148958.391169295,143264,0,5694.3911692953,26482.4173859284,8997,0,6747.75,9212.432855344,18942,0,14206.5,23556.9,200018,171521,23556.9
Mook en Middelaar,709215.488146,696128.4014,13087.086746,752497,742812,9685,14249,14249,0,182995.039753299,197698.990648299,282579,9125,-75755.0093517008,14191.0274970696,31803,0,23852.25,2731.3909365963,0,0,0,-6615.9,9529,20256,-6615.9
Nederweert,792057.319019,777969.07246,14088.246559,959030,930264,28766,31602,31602,0,271602.463613562,400862.286995224,226225,58638,203701.847710172,45565.2674267068,113899,0,85424.25,19720.7621434407,19089,0,14316.75,22152.3,110281,83943,22152.3
Nuth,1887804.5280629,1880202.9144,7601.6136629,1971414,1953249,18165,89167,84006,5161,629687.420646701,843541.982289585,439390,128657,472265.565485026,49319.8179397731,153832,607,114918.75,3504.561482292,1174,0,880.5,#VALUE!,,,
Roermond,17591665.44913,16722165.12,869500.32913,18456342,17587894,868448,642063,612873,29190,6918318.93206386,10207754.1858642,7790212,227913,2645455.18586422,253173.435126596,812637,7115,604141.5,32698.4435307787,151385,1673,112284,70544.4,154860,70265,70544.4
Schinnen,1702162.757162,1658194.1875,43968.569662,2129804,2099539,30265,30483,30483,0,449915.344121465,760533.517901719,253174,0,337436.508091099,37191.0083914897,83658,529,62346.75,399.2972759695,12985,0,9738.75,21656.1,37540,9200,21656.1
Sevenum,316103.1947504,312349.42617,3753.7685804,318869,314001,4868,63492,63492,0,96950.010446391,137136.609860456,85716,0,51420.6098604558,3400.1467566446,8408,0,6306,17875.8319562299,41043,0,30782.25,22597.5,84413,54283,22597.5
Simpelveld,1306085.360984,1294634.7408,11450.620184,1434892,1422512,12380,57469,57248,221,418391.813343661,560486.120620257,428025,53940,186401.120620257,24659.9089698865,21207,0,15905.25,7009.122964584,13891,0,10418.25,31069.5,49301,11507,31069.5
Stein,2983582.5768,2983582.5768,0,3018733,2999078,19655,256538,256538,0,926540.010961328,1309187.97137454,1252962,9201,65426.9713745443,85674.7719233221,174715,791,130443,8589.8306574618,0,0,0,38764.35,104626,57866,38764.35
Vaals,3058290.70959,2943873.9385,114416.77109,3699342,3531380,167962,63503,61650,1853,774637.479265665,1059500.63018982,1067158,179540,171882.630189822,39143.1812541615,124633,2983,91237.5,5429.5071001951,13891,0,10418.25,23224.05,36193,9505,23224.05
Venlo,26338171.66361,25770025.084,568146.57961,28578631,27806698,771933,965949,939464,26485,9438098.53402612,13501810.5136295,7662150,0,5839660.51362948,268245.47419184,510551,44718,349374.75,71068.6761026402,235376,25746,157222.5,285831.75,619712,251199,285831.75
Venray,6139659.96942,5966606.8244,173053.14502,6591563,6395693,195870,219947,216293,3654,1766060.10800622,1952181.26005841,1722550,55028,284659.260058409,127199.938807848,224789,450,168254.25,16643.6255186677,42743,391,31764,-65243.7,86145,174229,-65243.7
Voerendaal,1207550.1749025,1201873.0645,5677.1104025,1358918,1350130,8788,22717,22101,616,415150.919873559,556144.554293029,317429,166784,311363.189905169,49319.8179397731,42070,1788,30211.5,7009.122964584,13329,0,9996.75,323097,490622,64448,323097
Weert,8911106.65971,8700340.4517,210766.20801,9745212,9398736,346476,359283,340930,18353,3653045.51874358,5527919.60644346,3018904,11035,2520050.60644346,235169.417457294,708070,10828,522931.5,57982.8517030605,222304,640,166248,123399.6,425161,270715,123399.6
Meerlo-Wanssum,305708.538427,298464.64776,7243.890667,292469,277299,15170,14103,13763,340,125101.002074817,227904.828231202,119588,0,93825.7515561127,7168.0402945164,10475,0,7856.25,1628.1242443992,10059,0,7544.25,-6925.8,106483,116955,-6925.8
Valkenburg aan de Geul,2824828.071,2705628.497,119199.574,3141099,3003292,137807,160710,126826,33884,1114906.01622388,1390961.4254784,779398,0,611563.425478402,48638.5798126778,55100,1323,40332.75,20328.2867098084,59793,10221,37179,172753.35,281407,60714,172753.35
Lelystad,21185619.3289,20114137.911,1071481.4179,20326768,19337754,989014,1010590,977718,32872,8951362.67678429,15528902.7087121,11134401,1250305,5644806.7087121,92295.6087266823,149295,24143,93864,34658.7955868244,141307,171,105852,689599.2,1119415,241589,689599.2
Horst aan de Maas,1922299.903427,1879454.4446,42845.458827,2275851,2227624,48227,106641,106641,0,680290.053323581,962939.40696844,644197,0,318742.40696844,68078.0187045324,96008,0,72006,45650.6489200405,86180,979,63900.75,59381.25,471301,400443,59381.25
Oude IJsselstreek,5088215.57361,4842625.9611,245589.61251,4517225,4284195,233030,246460,230104,16356,2012786.11377806,2838536.77765254,2141168,71161,768529.77765254,81062.7897651914,130374,2983,95543.25,35676.4707242604,129406,624,96586.5,159416.85,285563,80389,159416.85
Teylingen,1619374.109665,1537758.679,81615.430665,1921659,1800119,121540,103875,97099,6776,307028.651899524,363309.678745057,554329,0,-191019.321254943,23032.9457927886,34147,1529,24463.5,2892.4096428043,16849,0,12636.75,4361.7,20941,16195,4361.7
Utrechtse Heuvelrug,4347019.87668,4217634.4888,129385.38788,4921003,4769180,151823,151896,151896,0,1422289.19989183,1969183.68816998,1836288,39068,171963.688169984,120303.873060762,204007,14795,141909,16602.0320524208,30727,1082,22233.75,123202.8,225850,63184,123202.8
Oost-Gelre,1950645.023304,1872700.8991,77944.124204,2172528,2087147,85381,154968,154705,263,837039.080050342,1354974.45807101,464848,0,627779.310037757,50263.918304676,100818,10630,67641,15852.8297416499,55201,0,41400.75,23959.8,75476,45653,23959.8
Koggenland,837172.005614,822923.48057,14248.525044,943437,924898,18539,53138,53138,0,332434.902440569,595940.919063033,316991,0,249326.176830426,43805.3364022619,47500,0,35625,14515.0798834863,30370,0,22777.5,-13290.6,4921,23626,-13290.6
Lansingerland,3519335.35407,3396673.5325,122661.82157,3932983,3780321,152662,139637,122779,16858,643956.347779461,1137563.74342174,348295,13258,482967.260834596,75137.9665507109,147246,35289,83967.75,19404.3918408008,60146,16551,32696.25,54496.05,198430,126515,54496.05
Leudal,2511332.985266,2451409.7377,59923.247566,2642179,2605015,37164,152051,152051,0,996473.892261544,1852661.05223077,1633558,0,219103.052230769,120619.549501285,195324,1495,145371.75,34790.33492383,82369,647,61291.5,-48443.7,91514,160186,-48443.7
Maasgouw,2178859.695926,2103428.9242,75430.771726,2165477,2079910,85567,24330,24330,0,919806.394785225,1474740.38941134,843863,96077,689854.796088919,71566.0341611163,337565,0,253173.75,22153.460000552,107727,0,80795.25,-22962.05,44008,65147,-22962.05
Eemsmond,3827725.35136,3807399.0197,20326.33166,4179399,4159325,20074,39023,39023,0,1506354.06021416,2658859.68969962,1029854,0,1129765.54516062,63906.8124830769,133332,7580,94314,7382.0603813196,0,0,0,147414.3,226675,36599,147414.3
Gemert-Bakel,2885401.456969,2843731.3737,41670.083269,3203321,3171074,32247,113561,111279,2282,848963.86337324,1337033.73435821,713971,10124,633186.734358205,40621.1420854151,49937,7077,32145,20821.4292439973,33379,0,25034.25,75537.75,166383,68428,75537.75
Halderberge,3100746.56348,2980031.3125,120715.25098,3214718,3074147,140571,220644,215257,5387,951189.385809417,1709071.7389801,664559,2616,713392.039357063,108355.589524047,194006,2550,143592,43844.192689108,18391,600,13343.25,-16587.15,40554,66099,-16587.15
Heeze-Leende,744286.203142,714733.40564,29552.797502,887360,866707,20653,37585,37585,0,344867.169226195,541886.2235199,279439,0,258650.376919646,39657.3758686209,46174,858,33987,16032.2015648393,27085,0,20313.75,-88473,16575,134539,-88473
Laarbeek,1726837.64093,1695898.0861,30939.55483,1938374,1907863,30511,40676,40676,0,531085.878196885,951221.668202457,453703,0,398314.408647664,54219.4045432119,144686,142,108408,6500.2788968869,21553,0,16164.75,32619,113812,73628,32619
Reiderland,2302821.805137,2266999.5637,35822.241437,3033909,3009571,24338,158580,158580,0,1122178.34834706,1285283.62248724,1139714,931,146500.62248724,32916.1800462759,74830,2131,54524.25,15188.5474244662,40557,0,30417.75,89514,109808,4036,89514
De Marne,2276443.676123,2257552.8822,18890.793923,2493383,2464190,29193,100396,100396,0,958276.49549242,1602637.05217449,1394308,0,208329.052174491,42502.8805140087,154267,2073,114145.5,9430.7985531399,13890,0,10417.5,17547.6,60564,39292,17547.6
Zevenhuizen-Moerkapelle,534811.510243,508432.92361,26378.586633,594430,582526,11904,23876,23876,0,182640.063490983,320992.462135318,208038,0,112954.462135318,19729.7775326593,28369,0,21276.75,5787.99078741,0,0,0,-54989.1,171441,247048,-54989.1
Reusel-De Mierden,573657.521555,537670.35588,35987.165675,490831,461430,29401,33499,33499,0,165272.668797345,293521.905119528,57980,0,123954.501598009,40881.2613320607,34994,10,26238,0,,,,-67595.85,88306,180295,-67595.85
Roerdalen,2238539.265375,2168056.2208,70483.044575,2337547,2239007,98540,33079,32884,195,605791.274370581,672619.275419484,691337,39039,20321.2754194844,90238.5978119666,396531,2086,295833.75,8851.8694948168,19849,0,14886.75,9740.25,45677,34508,9740.25
Maasdonk,442220.1184007,435210.83827,7009.2801307,430347,418108,12239,18644,18644,0,137356.712324689,250277.232152864,132267,0,103017.534243517,24039.2955966118,86117,11624,55869.75,4807.424820641,4779,0,3584.25,-50802.75,67,67804,-50802.75
Rijnwoude,743264.040361,696408.13509,46855.905271,840028,785979,54049,37931,37931,0,247331.133890274,438228.279146476,188740,3258,185498.350417705,25210.8782624687,29724,3195,19896.75,4087.3379362428,0,0,0,79954.5,222105,116099,79954.5
Roosendaal,16290081.69269,15713720.26,576361.43269,12831497,12188186,643311,538955,531969,6986,5073050.94102859,6236709.98723863,6584661,0,-347951.012761372,333901.292226089,514541,8279,379696.5,35443.3523439052,156685,1324,116520.75,223279.65,508564,219290,223279.65
Schouwen-Duiveland,3461963.35224,3345209.7673,116753.58494,3252154,3146009,106145,297058,297058,0,1230712.0775743,2162603.35339695,1249600,165705,923034.058180726,88646.7331104213,109011,0,81758.25,28470.4676867887,60414,0,45310.5,-26601.9,101151,140314,-26601.9
Aa en Hunze,2198921.354409,2164103.7571,34817.597309,2418863,2386793,32070,77616,77616,0,1183093.84764561,2086916.92277959,1007209,0,887320.385734206,112793.888698493,249368,32003,163023.75,17317.4396718662,129976,400,97182,186841.8,313590,70735,186841.8
Borger-Odoorn,3217211.405767,3174816.585,42394.820767,3508658,3470068,38590,210524,210524,0,1348704.20015707,1385613.54902655,1329339,29139,85413.5490265484,69202.6450810038,283310,3180,210097.5,16587.7342983985,68888,0,51666,126784.5,231210,70270,126784.5
Cuijk,3479600.17207,3269544.7643,210055.40777,3515728,3270970,244758,74935,69187,5748,1119630.81590741,1921158.47123491,1263986,31879,689051.471234914,110881.698418862,149599,4846,108564.75,27808.091736808,53545,623,39691.5,42924.45,57612,5130,42924.45
Landerd,693753.396591,679291.1669,14462.229691,706844,692909,13935,68864,68864,0,237940.241005824,440065.204321016,55034,4522,178455.180754368,37717.0583067346,69927,0,52445.25,11688.2839336864,38109,0,28581.75,40616.55,113590,59884,40616.55
De Wolden,1290181.968615,1265483.9832,24697.985415,1538985,1498631,40354,89608,89608,0,427725.405643401,781248.17560581,462178,98864,320794.054232551,51834.8618871881,67373,0,50529.75,11356.3160812039,17912,2437,11606.25,165976.05,273835,59707,165976.05
Noord-Beveland,574765.39439,546951.27002,27814.12437,641873,626858,15015,6438,6438,0,149193.093659466,168746.423699564,165229,11061,14578.423699564,28156.8042792155,43166,759,31805.25,11268.9698020855,17912,0,13434,-448.5,0,598,-448.5
Wijdemeren,1384290.186978,1327405.262,56884.924978,1442877,1360955,81922,11024,10308,716,388403.324275825,700561.952854559,290901,0,291302.493206869,46635.4988936919,65433,1181,48189,11374.2532635228,21195,0,15896.25,33671.1,91996,48380,33671.1
Noordenveld,3764087.904105,3718565.33,45522.574105,4165834,4116509,49325,169168,169168,0,1197705.28034125,2024519.74972994,1447493,52494,629520.749729936,79602.5333523869,158305,9744,111420.75,8965.4716495035,29912,11333,13934.25,101659.8,228598,96764,101659.8
Twenterand,3608698.902885,3525527.1449,83171.757985,3495525,3419459,76066,164376,164376,0,1176721.78521133,1774373.64673311,1795504,101156,80025.6467331056,74579.8375862818,149178,1749,110571.75,28476.7067067258,37035,0,27776.25,264502.35,353822,10052,264502.35
Westerveld,1492191.991602,1477532.3174,14659.674202,1737804,1728113,9691,81796,77991,3805,655430.17877865,662984.586320431,792948,6729,-123234.413679569,36577.78714694,79046,0,59284.5,15372.9451248271,29849,0,22386.75,12106.8,93779,81792,12106.8
Sint Anthonis,512104.696405,485966.5275,26138.168905,599591,573397,26194,36113,36113,0,342255.66811251,651332.944434961,157051,0,256691.751084383,27600.0700560554,18397,0,13797.75,22072.6127005347,75643,0,56732.25,74066.55,111567,14210,74066.55
Lingewaard,4544998.69462,4439860.6541,105138.04052,5278309,5145515,132794,192589,192412,177,1381208.8748768,2450700.33662686,1720794,513,730419.336626864,113810.422626626,169829,832,126747.75,32428.3459593383,121265,0,90948.75,-56414.85,131489,210323,-56414.85
Cranendonck,1935682.327884,1889681.2412,46001.086684,1987669,1923863,63806,43761,43761,0,567159.146614136,1014365.67056815,646960,8548,375953.670568147,77193.3502672796,121541,734,90605.25,33958.4655988935,21606,0,16204.5,-3189.9,27876,32955,-3189.9
Steenwijkerland,6470941.06101,6352760.0684,118180.99261,7189172,7086055,103117,221983,217241,4742,2960258.34984491,2947711.86209541,2153745,288338,1082304.86209541,89832.9605596014,171029,23478,110663.25,31221.6155198523,95218,0,71413.5,58330.95,282938,210820,58330.95
Moerdijk,3091162.008767,3001234.1642,89927.844567,2928742,2832487,96255,96435,95870,565,893964.866164975,1049207.92590085,836984,26674,238897.925900849,123911.138895835,150929,100,113121.75,4948.3226875522,52613,0,39459.75,39305.4,73546,23714,39305.4
Echt-Susteren,4315417.07279,4174137.3953,141279.67749,4493617,4373091,120526,249893,162766,87127,1403828.95391318,1787219.47679507,1229321,0,557898.476795068,137435.480066382,368976,18169,263105.25,24369.3519148517,85680,0,64260,137703.3,269102,93411,137703.3
Sluis,2765245.355696,2686039.9095,79205.446196,2856761,2774384,82377,118846,107777,11069,802283.248581425,1410246.51689496,981739,1087,429594.516894956,58953.6213235375,98392,2749,71732.25,30931.7610519447,158528,0,118896,23363.7,55162,27133,23363.7
Drimmelen,1119819.000056,1063711.0773,56107.922756,1289766,1239515,50251,61704,61704,0,393117.994019526,698014.60263566,411575,22740,294838.495514644,65409.6462002921,123642,496,92359.5,30445.6374151849,93421,10,70058.25,-22808.1,111678,143151,-22808.1
Bernheze,2022056.028824,1981215.2125,40840.816324,2199833,2150340,49493,34912,34912,0,614319.591029615,1139622.52378554,634889,0,460739.693272211,112414.28661648,267573,0,200679.75,14620.3633449236,31635,0,23726.25,-235582.8,25039,340314,-235582.8
Ferwerderadiel,1344963.449002,1325594.1425,19369.306502,1354374,1330050,24324,103659,103659,0,717095.571594111,1272618.13876106,697422,1355,537821.678695583,53267.9585409595,79374,0,59530.5,20625.9399526373,6672,0,5004,60167.1,114041,37133,60167.1
Alphen-Chaam,337943.781843,326704.54343,11239.238413,327544,314636,12908,7075,7075,0,113016.958070171,185970.976855024,106819,0,79151.9768550235,16858.7026306755,38586,0,28939.5,3726.5146165516,13373,0,10029.75,-61838.55,7888,91917,-61838.55
Bergeijk,1239434.172062,1228269.2657,11164.906362,1316795,1293272,23523,17564,17564,0,337655.97061027,593053.270409176,173868,0,253241.977957702,69956.2702799538,151060,2640,111315,0,,,,-46405.65,53839,116102,-46405.65
Bladel,849287.930664,830247.3112,19040.619464,775469,743095,32374,43645,43645,0,331882.628902174,601469.182827332,126357,0,248911.97167663,47239.4218631158,141305,870,105326.25,11726.4979308006,28611,0,21458.25,104016.3,196938,61778,104016.3
Gulpen-Wittem,1285167.3677648,1283000.1239,2167.2438648,1255968,1232648,23320,37223,36692,531,435646.512767118,516799.112923068,520962,106944,102781.112923068,55634.3695604879,181046,0,135784.5,7993.2243759839,48486,1089,35547.75,49092.45,76550,16732,49092.45
Tynaarlo,2612965.8455211,2603588.3927,9377.4528211,2873828,2844739,29089,129895,129895,0,848375.126632276,1496490.25067411,831088,0,636281.344974207,31900.0573880039,108530,16314,69162,5742.2379745385,28569,0,21426.75,93554.4,158756,40933,93554.4
Midden-Drenthe,3239672.582614,3198756.2728,40916.309814,3807500,3744704,62796,223105,223105,0,1088771.58700934,982754.587472092,398654,0,584100.587472092,75552.9020782018,146841,1452,109041.75,22479.9687105896,117136,19692,73083,11079.45,188321,181014,11079.45
Overbetuwe,4836438.758328,4748095.1156,88343.642728,5032113,4927508,104605,172002,172002,0,1507841.10409098,2516366.45574205,1487670,0,1028696.45574205,89857.8334455631,145934,14673,98445.75,22802.5780331665,73448,588,54645,23130,163888,137718,23130
Hof van Twente,3065404.36113,2914237.3594,151167.00173,2790268,2673610,116658,56826,56826,0,1122634.79938203,1373251.41064262,1063984,0,309267.410642617,124255.175075492,266590,756,199375.5,48780.8172142782,158353,7753,112950,193079.4,430310,179607,193079.4
