Gemeente,WWB I-deel Budget Definitief,WWB I-deel W.v. budget 65- Definitief,WWB I-deel W.v. budget 65+ Definitief,WWB I-deel Uitgaven Definitief,WWB I-deel W.v. uitgaven 65- Definitief,WWB I-deel W.v. uitgaven 65+ Definitief,WWB I-deel Ontvangsten Definitief,WWB I-deel W.v. ontvangsten 65- Definitief,WWB I-deel W.v. ontvangsten 65+ Definitief,WWB W-deel Budget Definitief,WWB W-deel Beschikbaar budget Definitief,WWB W-deel Uitgaven Definitief,WWB W-deel Ontvangsten Definitief,WWB W-deel Meeneemregeling Definitief,IOAW Budget Definitief,IOAW Uitgaven Definitief,IOAW Ontvangsten Definitief,IOAW Rijksvergoeding Definitief,IOAZ Budget Definitief,IOAZ Uitgaven Definitief,IOAZ Ontvangsten Definitief,IOAZ Rijksvergoeding Definitief,Bbz Budget Definitief,Bbz Uitgaven Definitief,Bbz Ontvangsten Definitief,Bbz Rijksvergoeding Definitief
Oudewater,467376.870521435,409160.155062628,58216.7154588079,493860,449985,43875,4591,4591,0,205469,272513,134690,0,137823,21004.347214996,20026,0,15019.5,2278.7515492097,1,0,0.75,6072.0314421366,21271,3272,14291
Papendrecht,4822268.32831041,4685047.92041579,137220.407894621,4825302,4678690,146612,155132,154988,144,1122123,1329572,880467,0,449105,108536.160508435,255035,2409,189469.5,3333.0927472255,21875,0,16406.25,4916.5329214315,9829,28209,-13786
Reeuwijk,739302.969158089,702417.835049771,36885.1341083176,698629,667952,30677,12819,11677,1142,156485,277794.5,158636,5666,117363.75,5461.1073791342,17005,0,12753.75,6048.9460968166,28023,0,21017.25,2839.2711750259,79097,86131,-4361
Ridderkerk,7205465.34944604,7075118.39583596,130346.953610084,7014988,6895882,119106,217755,217618,137,1839945,2086924,1380305,0,706619,314263.363520663,721455,6900,535916.25,31190.5075894653,83281,146,62351.25,13045.4811980446,101214,16723,66064
Rotterdam,541635633.95238,521070062.277588,20565571.6747926,522990729,504978110,18012619,17716604,15741340,1975264,223839279,251915519,226068046,7528428,33375901,3562841.24545719,10359720,245608,7585584,258821.393302004,992121,8638,737612.25,295287.670085407,2002204,678667,962876
Rijnsburg,891873.914253682,863489.830605454,28384.0836482276,1092907,1088256,4651,102294,102136,158,218309,334218,178314,16684,163731.75,11265.2082953922,34697,305,25794,5233.6210059698,25250,1614,17727,188.884011888,4402,34333,-22448
Rijswijk,13838405.5126445,13352312.5378064,486092.974838155,14760396,14209298,551098,519776,517244,2532,4009221,5907237,2944271,740,2963706,135925.270595728,433069,11290,316334.25,27321.5985140806,60875,0,45656.25,116953.882185805,753632,133874,478530
Schiedam,34577949.372698,33558223.688739,1019725.68395905,33372022,32542531,829491,1231987,1231987,0,10888082,14872108,10904571,231101,4198638,332359.363667202,991835,9744,736568.25,24326.6741602399,142824,2186,105478.5,35795.0230019467,294040,27606,189237
Schoonhoven,1840360.33579357,1796673.86396159,43686.4718319817,2116063,2075299,40764,49392,49392,0,440955,681748,440608,13007,254147,44812.632250833,164195,0,123146.25,10834.521341454,14548,0,10911,6190.4018388155,147601,27867,91210
Sliedrecht,3398768.97110458,3315969.21211112,82799.7589934631,3691386,3617634,73752,65531,64621,910,1470811,2193491,618228,0,1103108.25,58735.468039815,227526,899,169970.25,16474.8199363616,66664,0,49998,28632.6892341508,77531,207,60701
Spijkenisse,25101569.7433435,24362474.4655189,739095.277824579,24375667,23667209,708458,778321,741677,36644,5771296,7812364,4073719,73297,3811942,508050.361610368,1168919,11393,868144.5,34590.7962569297,122844,250,91945.5,59028.6812328909,272156,54230,168995
Albrandswaard,1868582.86905258,1830885.80193996,37697.0671126233,2193513,2167622,25891,68798,67944,854,810453,1181489,492116,0,607839.75,102327.702725314,242647,8544,175577.25,7973.113311215,26634,0,19975.5,11661.3336103172,20102,5177,11335
Westvoorne,1013735.42938717,1013289.05274315,446.3766440211,959945,950306,9639,66508,66508,0,320474,256155,233069,25686,48772,92625.1986294349,314226,545,235260.75,16067.7045889857,45283,0,33962.25,2440.0022784157,12411,110498,-72514
Valkenburg,137138.609385915,135928.79190783,1209.8174780851,134098,128263,5835,4065,4065,0,62920,85618,73399,762,12981,0,28328,0,21246,0,0,0,0,0,0,289,-217
Vianen,3002807.13003695,2876631.74645664,126175.383580305,2640342,2564500,75842,67863,61401,6462,414295,622039,373795,0,248244,56398.3952538177,205039,649,153292.5,9922.8893942387,8043,0,6032.25,2890.1334548488,76911,6472,55588
Vlaardingen,28508042.33148,27855627.4296572,652414.901822787,30301167,29831578,469589,1165618,1117329,48289,6024773,8493792,4775410,64451,3782833,488703.282233625,1161460,22834,853969.5,29986.2341264212,116069,624,86583.75,10344.0005629027,148406,45568,80829
Vlist,527302.025714864,499629.160563517,27672.8651513472,615650,586853,28797,5568,5568,0,255623,444032,188163,1702,191717.25,22702.8292299395,72132,0,54099,2268.4642259157,0,0,0,0,11737,15272,-2651
Voorhout,435597.751653539,406407.951945908,29189.7997076306,485992,446857,39135,34500,34500,0,127575,186247,64458,19291,95681.25,13021.8480929989,16850,0,12637.5,4548.7479296585,0,0,0,24379.2154878658,20237,9247,9097
Voorschoten,3176964.36121974,3060000.00320743,116964.358012315,2748754,2645212,103542,222684,222537,147,413787,678895,224595,18815,310340.25,19640.6159018384,76523,421,57076.5,4223.7122894149,17326,0,12994.5,1414.2025712591,20460,0,16825
Waddinxveen,2752851.40967116,2619210.71865157,133640.691019588,2672093,2541675,130418,100766,98955,1811,693402,1124713,457260,9957,520051.5,78083.2343195029,107516,11521,71996.25,20887.4249917901,77653,0,58239.75,63013.9720492004,16005,202147,-138392
Wassenaar,2835219.17968279,2683957.1800307,151261.999652087,3027889,2913593,114296,63937,55826,8111,475789,722212,320673,16084,356841.75,16732.7267686782,48274,0,36205.5,12936.8562401341,46221,49,34629,12477.9043936566,32272,6727,21352
Woerden,4130458.01471355,3861287.9248129,269170.089900647,3868370,3690006,178364,82090,79291,2799,1296610,1212903,1182311,0,30592,82205.3388914936,289750,5014,213552,6223.830592813,31805,0,23853.75,27475.8035603596,140369,65473,58429
Zoetermeer,31917380.5304708,30474321.9304673,1443058.60000343,31397945,30064702,1333243,899056,875969,23087,5699570,6797655,4545989,0,2251666,215326.442698732,722377,12386,532493.25,27499.5473191433,195619,0,146714.25,79202.9733324845,770317,53856,553126
Zoeterwoude,409379.899584088,409379.899584088,0,351987,351987,0,16280,16280,0,228357,379010,244196,0,134814,12766.5491651663,33162,12540,15466.5,6836.473526848,14824,6844,5985,0,1739,0,2605
Zwijndrecht,9474198.12055233,9129737.09771183,344461.022840507,9415239,9110284,304955,288715,283086,5629,2778402,3866114,2850678,1667,1017103,195229.72324152,502087,6497,371692.5,24015.6467900135,54780,1500,39960,71810.6033445802,117498,96309,18599
Nederlek,1434154.95214021,1357197.8779664,76957.0741738108,1542751,1491343,51408,39497,39497,0,378824,505253,292970,12935,225218,68698.7662870853,144277,0,108207.75,13785.6698514908,44209,0,33156.75,2246.2632307265,74973,17779,45318
Ouderkerk,408711.748345964,405288.698482482,3423.0498634822,334722,332653,2069,4502,4502,0,125953,220018,116323,0,94464.75,35962.80367715,39378,1015,28772.25,7131.960472524,7735,0,5801.25,4589.3959852975,31057,35810,-3333
Borsele,1489626.12093523,1445907.32098976,43718.7999454763,1581334,1533702,47632,113507,113507,0,516134,403932,267294,0,136638,39553.4743374821,214850,1820,159772.5,19658.4181769969,32391,0,24293.25,35014.2870066644,3879,64381,-44786
Goes,7331050.94314898,7084626.16786972,246424.77527926,7370546,7162270,208276,254589,254589,0,2769282,2912617,1983522,161026,1090121,82076.6590731601,156598,1395,116402.25,32402.0040667369,82669,203,61849.5,54999.926286551,27674,50233,-16919
West Maas en Waal,1630601.1613821,1628574.43734379,2026.7240383131,1614182,1611518,2664,70378,70378,0,680931,1182651.75,448783,801,510698.25,64823.717807589,155452,531,116190.75,28352.7385148804,122298,0,91723.5,42867.1918191474,227462,26096,155774
Hulst,2879873.67306886,2818983.67130185,60890.0017670123,3071187,2984427,86760,152510,150084,2426,1252598,1937436,602706,13644,939448.5,111038.090001194,285973,0,214479.75,32388.8713135958,130532,0,97899,28252.6092885647,52407,12311,32605
Kapelle,723490.509230193,670939.917355798,52550.5918743952,921593,873325,48268,76429,76429,0,210488,308959,163592,22240,157866,22565.4486409713,43583,0,32687.25,9972.5749769561,42700,0,32025,28788.7439563348,118267,51870,50778
Wymbritseradiel,1063086.70292969,1040675.85994407,22410.8429856166,1280017,1272637,7380,22921,22817,104,462437,708465,376674,14300,346091,42654.3831981426,33737,0,25302.75,10709.979065832,49405,0,37053.75,4739.9020951373,37350,643,29524
Middelburg,12031818.7198263,11756919.0935033,274899.626323068,12250277,12000952,249325,380320,368301,12019,4334475,6245271,4065933,32447,2211785,123061.181212394,514490,1353,384852.75,8725.4011869843,95981,475,71629.5,11193.169443765,146417,21632,99917
Graafstroom,297314.903390106,282288.547560036,15026.3558300697,241934,241934,0,6803,6803,0,116622,202551,72952,0,87466.5,33009.5789496303,79868,0,59901,3619.3867657027,31177,0,23382.75,0,153,0,138
Reimerswaal,2633862.96314314,2548123.83259963,85739.1305435074,2653221,2603216,50005,66484,64975,1509,454922,488745,308192,30583,211136,56850.8353268196,151960,0,113970,28577.0897143752,47383,0,35537.25,3935.8156895726,68478,39194,24590
Terneuzen,12268940.3019563,11835528.4748355,433411.827120801,13084319,12791302,293017,375158,368216,6942,3728273,4638527,2968397,48124,1718254,184721.939926639,612498,3903,456446.25,90274.7639715276,223113,4536,163932.75,35888.8870274382,136609,32668,84105
Tholen,2849829.89596193,2739415.7110992,110414.184862724,2841510,2785784,55726,136927,134943,1984,746403,1099146,516073,5725,559802.25,182544.686559141,366008,1144,273648,28413.1491793297,133411,499,99684,8964.2456266146,92497,106354,-8540
Veere,1335176.43135322,1308758.14568326,26418.285669962,1398274,1364111,34163,56798,55934,864,474306,619798,447491,18500,190807,64366.0114786766,214346,8362,154488,20383.5650296077,13854,0,10390.5,1135.615993138,32546,6599,21655
Vlissingen,17575859.3854324,16937029.7516112,638829.633821187,17624991,17185306,439685,496582,489508,7074,6469886,7064637,4178842,0,2885795,153266.593373535,557487,1649,416878.5,31000.7393065756,163666,542,122343,63938.047196711,240874,50804,146444
Lingewaal,727193.859501911,703714.945381994,23478.9141199178,872914,853829,19085,41862,40822,1040,151780,260749,89563,0,113835,25228.8003257681,81087,0,60815.25,9933.6144759706,0,0,0,0,16381,0,13607
De Ronde Venen,3128152.30117667,3006655.79033022,121496.510846457,2882722,2805139,77583,78751,66774,11977,384123,554292,93557,1484,288092.25,37868.5014137872,171115,125,128242.5,15155.6348833324,52296,0,39222,36965.5490144177,113521,36129,60143
Tytsjerksteradiel,3666488.85040791,3651380.43090512,15108.4195027867,3734709,3709429,25280,186847,186534,313,2118622,2666639,1047628,0,1588966.5,127712.658987209,426306,1006,318975,44101.7549609741,97349,0,73011.75,10953.1919598731,318865,55121,203744
Aalburg,577557.05343122,571055.372451871,6501.6809793492,622730,600767,21963,9880,9880,0,138099,182982,154317,13301,41966,14257.8154584161,62590,0,46942.5,20935.3595407553,57119,0,42839.25,0,18355,5000,10881
Asten,1504582.42399245,1440882.36312937,63700.0608630783,1599881,1555981,43900,33856,33598,258,355494,561837,254087,0,266620.5,36243.5180139417,94992,0,71244,22520.4828448929,95827,0,71870.25,66041.2024673902,146769,273498,-92545
Baarle-Nassau,693915.287324256,647303.121221016,46612.1661032398,674986,646399,28587,16638,16638,0,170586,204164,61627,0,127939.5,38549.2222321246,48673,9370,29477.25,19111.4390086677,48187,0,36140.25,3088.9587305204,231698,154069,59150
Bergen op Zoom,17165479.3867717,16470679.8413795,694799.545392122,16175661,15453061,722600,652167,632188,19979,4975545,4537443,3301166,0,1236277,250133.87562266,772377,4188,576141.75,42770.9693093369,145323,0,108992.25,17396.9804290793,554511,80186,365774
Best,3981502.00835367,3934268.14776015,47233.8605935199,4165030,4110525,54505,145920,142278,3642,907825,1085866,848193,0,237673,121806.667467466,231312,20280,158274,14674.7572391471,20900,3548,13014,5140.3269526525,122017,58386,50715
Boekel,588744.179263558,583008.425896234,5735.7533673241,623334,618706,4628,26099,26099,0,118235,205352,92235,0,88676.25,26289.8364078992,49403,0,37052.25,10177.2270467391,16338,0,12253.5,15500.0485838641,5652,64229,-43398
Boxmeer,2847518.91564265,2708843.74264077,138675.173001876,2858773,2757359,101414,102687,92472,10215,1108839,1684042,548286,0,831629.25,91684.8284979476,316141,0,237105.75,10688.9666608062,28089,0,21066.75,3080.1734276419,103112,178525,-53386
Boxtel,4160576.0099486,4008769.40592303,151806.604025572,4219580,4036811,182769,178468,178468,0,1188464,2048674,714356,44631,891348,113201.147374498,185123,12037,129814.5,8425.7555361469,33949,0,25461.75,6612.789953527,83109,46221,29161
Breda,56665608.9913844,55035094.5818937,1630514.40949064,53981769,52615977,1365792,1962534,1889045,73489,19317182,25938611,19709170,378713,6608154,449708.259990299,1482531,43724,1079105.25,102138.236521591,252381,31,189262.5,192663.541663176,1026433,259818,614910
Deurne,3976918.23490951,3805630.21233653,171288.022572989,4018663,3876204,142459,60731,58390,2341,1321593,1634681,975758,0,658923,108781.155892095,303059,0,227294.25,30091.5150307695,87703,0,65777.25,19568.3373931574,605631,439675,133438
Pekela,3559005.99047758,3507442.64945375,51563.3410238304,4176216,4145856,30360,53938,53938,0,1850663,2353185,1438376,23519,938328,92519.4155759294,186640,2303,138252.75,8824.115714762,15283,246,11277.75,3467.8827152014,66493,6186,48250
Dongen,2931900.62954791,2873422.80240318,58477.8271447255,2937361,2847641,89720,125906,102820,23086,791243,1001494,637619,0,363875,69646.005448021,162690,1193,121122.75,10501.6060493257,35757,958,26099.25,8020.2879515368,253402,176402,60703
Eersel,1604014.93167718,1591684.24315696,12330.6885202152,1285651,1275675,9976,68067,68067,0,370454,647828,292942,0,277840.5,72349.6554389151,268547,0,201410.25,24108.4515788777,63696,0,47772,4010.0283796779,214201,108708,82390
Eindhoven,84853560.0302981,78351942.4637869,6501617.56651114,75173976,72556120,2617856,2441656,2428557,13099,25588051,31349088,17409196,0,13939892,950604.2984625,2492553,11147,1861054.5,74822.9855048621,251884,0,188913,31586.1693465973,1041276,244398,601889
Etten-Leur,6285107.83082583,6041381.20963439,243726.621191444,6373731,6198785,174946,281220,281220,0,1735686,1868715,1411056,76586,534245,115940.974253821,231457,259,173398.5,19194.394232676,47311,104,35405.25,40033.4692564658,83230,64552,17103
Geertruidenberg,2092580.03691699,2031537.09830537,61042.9386116212,2440665,2385009,55656,70590,70315,275,727990,1024709,474506,0,545992.5,58120.460936534,287711,1150,214920.75,15085.1557748082,44214,0,33160.5,15218.6876995708,106574,58625,60607
Gilze en Rijen,2770882.50455931,2702014.91909303,68867.5854662863,2922798,2894728,28070,97546,93777,3769,459099,633769,361745,0,272024,96788.9753134127,243584,2031,181164.75,2862.064667896,16842,0,12631.5,20792.0376072614,182714,47923,103864
Goirle,2460176.07412748,2378317.5605923,81858.513535179,2526355,2446062,80293,105227,105227,0,682154,972771,604968,25045,392848,94191.1083760241,188609,5035,137680.5,8571.3102167947,16840,0,12630,5403.4236546458,43427,186775,-105747
Grave,1461585.76549805,1431893.63664227,29692.1288557769,1374653,1328449,46204,19181,19181,0,586069,782851,438066,0,344785,15720.2318279826,73870,0,55402.5,9567.4295425514,30767,0,23075.25,5261.4716555036,78562,25088,42473
Haaren,527751.144422992,516949.824348866,10801.3200741262,635353,623989,11364,44005,44005,0,238833,360453,152191,0,179124.75,33358.9835809061,55701,0,41775.75,8412.4039037867,17326,0,12994.5,50226.2701329858,224860,216895,6445
Helmond,30684606.2079728,29900628.3181169,783977.889855859,30206155,29533989,672166,878199,878199,0,9607561,11724746,7896223,0,3828523,344860.081392715,875590,5180,652807.5,43184.2132748453,167950,605,125508.75,48065.5480092343,822314,121774,543456
's-Hertogenbosch,44502663.3674776,43403965.0758072,1098698.29167035,42093020,41130995,962025,1116772,1100729,16043,19237376,22311298,16550576,0,5760722,416239.371938218,1098173,18300,809904.75,69168.8975191562,146128,1045,108812.25,85137.4454269181,771813,96371,516130
Heusden,5904646.53455187,5733561.18438271,171085.350169158,5868274,5688080,180194,196581,183950,12631,1233894,1364772,899517,2337,467592,123592.386156405,295537,9749,214341,19336.8846042576,44287,900,32540.25,31820.8294103259,418308,103700,239206
Hilvarenbeek,800040.185388179,756128.660150715,43911.5252374631,824861,792655,32206,12293,11813,480,257427,424238,144645,0,193070.25,46328.6270500971,219110,0,164332.5,7674.5620564727,16548,9840,5031,1507.6042123886,13451,42367,-21099
Lith,361829.209338696,361829.209338696,0,360596,359977,619,26369,26369,0,132730,174020,101460,0,72560,7824.2824770354,88016,454,65671.5,5942.3519171542,16349,0,12261.75,0,32675,37814,-2297
Loon op Zand,2063046.56839339,1989845.77232986,73200.7960635386,1975608,1902138,73470,39676,33179,6497,598445,509099,422384,1294,88009,55467.8707312064,127288,720,94926,6348.810626873,19977,0,14982.75,2962.7277996871,12166,30767,-12541
Mill en Sint Hubert,707333.490678546,700461.27978299,6872.2108955561,735346,732942,2404,45733,45733,0,277460,441309,262147,1235,180397,36053.2458982207,66160,0,49620,3619.3867657027,31260,0,23445,3948.7624517093,0,25317,-18988
Nuenen c.a.,3070156.92296951,3005724.50599688,64432.4169726282,3208113,3163053,45060,56879,53680,3199,604519,760157,465779,6478,300856,95315.797464377,191218,324,143170.5,5094.4138226736,23618,2559,15794.25,19554.4658622966,110355,34219,62532
Oirschot,985032.764381761,934394.504759467,50638.2596222936,1010103,977503,32600,9713,9713,0,445716,723649,344996,0,0,47672.6671455026,,,,14753.115999556,,,,11266.2261729653,,,
Oisterwijk,2439584.58782257,2373197.5633725,66387.0244500688,2320529,2239073,81456,140923,139139,1784,905425,1550421,515631,1134,679068.75,67474.4762717304,176998,655,132257.25,2194.4830498872,18149,0,13611.75,64985.1165845208,44795,64056,-13704
Oosterhout,8831592.2437144,8466939.82721857,364652.416495824,9181543,8850550,330993,328781,314309,14472,2444436,3090250,2042798,5356,1052808,158005.307822345,388181,3946,288176.25,4413.6994515236,10893,0,8169.75,35379.5706526656,585335,113366,364828
Oss,17394902.0438416,16893879.6975139,501022.346327741,14569007,14080408,488599,478255,414477,63778,5817581,7347757,4767868,0,2579889,342323.806752714,1285886,11698,955641,38276.7223052142,155241,0,116430.75,24373.2044911594,520760,284194,188161
Rucphen,3460170.60048701,3432929.19131192,27241.4091750928,3472030,3426525,45505,153844,151974,1870,817918,1018930,803840,0,215090,121526.640033619,355448,1958,265117.5,23399.0640300363,36578,0,27433.5,46208.3812191534,96690,30558,53678
Schijndel,1964487.23358282,1873620.36688348,90866.8666993375,2253263,2149589,103674,76285,65945,10340,634638,848641,565140,0,283501,70839.3848308581,133074,0,99805.5,7347.3376240389,32098,0,24073.5,10049.9241086536,225945,41481,140147
Sint-Michielsgestel,2167825.79740566,2104400.52550729,63425.2718983745,2329664,2259469,70195,49833,49833,0,598834,724194,456448,112011,379757,89810.4993291248,208671,936,155801.25,4400.7855776015,17326,0,12994.5,553.0116969841,35922,12592,17890
Sint-Oedenrode,1401509.56167086,1367720.46612414,33789.0955467227,1344268,1314264,30004,78604,78604,0,277808,416925,238951,0,177974,58928.2587996671,111423,2708,81536.25,11121.0342391502,28129,0,21096.75,45441.5167547319,10408,95692,-62988
Someren,1813637.918217,1771148.8299733,42489.0882437023,1695732,1670022,25710,41987,41987,0,424200,648923,330526,0,318150,69084.5767744376,175181,780,130800.75,16506.1196646813,48304,0,36228,7012.0588501372,68935,155728,-62589
Son en Breugel,1883787.53545022,1855460.6476951,28326.8877551219,1864396,1829995,34401,39380,39380,0,442192,554697,303728,55201,306170,50619.0228435739,76895,220,57506.25,4624.0423810011,5697,2192,2628.75,10377.7546213307,124668,46833,60562
Steenbergen,2537407.33197372,2476625.50504802,60781.8269257035,2646828,2607609,39219,59647,59578,69,805057,1292432,610364,0,603792.75,116634.288292814,328361,200,246120.75,22385.653245977,67328,0,50496,29933.8388288943,25856,51160,-17914
Waterland,852836.28240894,852836.28240894,0,1235459,1227247,8212,27830,27830,0,249045,320243,221073,21930,121100,36255.8822669488,86573,0,64929.75,8151.2809954967,27190,0,20392.5,4678.8673593497,65378,1000,48837
Tilburg,71248633.1136537,69424628.7279532,1824004.38570051,63001781,61246470,1755311,2266807,2129761,137046,29073866,39465413,26499285,1457241,14423369,859557.60280031,2626314,11782,1960899,94103.6181498317,403991,1529,301846.5,160340.562835689,1262790,353010,695465
Uden,6434892.88582113,6218849.07689288,216043.808928252,8074848,7637741,437107,1444786,1178320,266466,1840221,2839173,1078810,0,1380165.75,126627.35233436,344826,1185,257730.75,15404.9383137954,59341,0,44505.75,30093.8238181556,265234,145719,95437
Valkenswaard,5869909.86631003,5788697.91504475,81211.9512652878,5815896,5712501,103395,123764,107660,16104,1176544,1611986,971184,0,640802,189101.404135297,461655,1703,344964,14993.8831404772,6093,0,4569.75,38146.4786750343,246042,34940,164266
Veghel,3738909.57707147,3532158.85738393,206750.719687546,3629407,3435599,193808,100159,100159,0,1169623,1715044,524397,2879,877217.25,78067.2065841232,359540,1221,268739.25,17551.9245731554,12727,0,9545.25,74943.4885894932,48168,197268,-109975
Veldhoven,5790735.93537087,5620176.53874049,170559.396630381,5391787,5234512,157275,285916,228199,57717,1736136,2382147,1349278,0,1032869,180062.448284134,327199,2567,243474,28191.8622889013,98758,0,74068.5,40339.5677041276,309092,201375,83678
Vught,2583115.61307957,2556446.16283553,26669.4502440352,2691471,2672722,18749,138603,138603,0,914556,1348329,888340,50365,510354,59864.5075134853,140692,1405,104465.25,15157.3859170846,17348,0,13011,6079.198399748,84093,25091,46191
Waalre,2231790.77899876,2103305.17869258,128485.600306186,2234369,2123771,110598,47230,47230,0,359023,596071,206075,0,269267.25,50401.045642411,97289,888,72300.75,7702.1408380692,21262,0,15946.5,9235.4340549433,50995,16378,26841
Waalwijk,7095350.17929462,6861639.05634159,233711.122953032,7013075,6772393,240682,213888,199877,14011,2653234,2750496,2104468,20144,666172,163570.595481447,429286,1220,321049.5,27132.924627286,84171,0,63128.25,10891.0012631805,240587,43590,153921
Werkendam,1939137.55144724,1936338.682852,2798.868595241,1937097,1930949,6148,58570,58570,0,382277,294711,540520,589,-245220,29431.7304776019,80758,549,60156.75,27146.7140180842,94128,0,70596,716.0021845986,175771,6357,128281
Woensdrecht,2414746.40358515,2374571.26223427,40175.1413508798,2630481,2583278,47203,133258,133258,0,600600,734790,383439,7645,358996,159938.481676776,411342,421,308190.75,16312.8493142873,30769,926,22382.25,4827.2927395603,39889,38844,3314
Woudrichem,823792.366165601,799645.752163122,24146.6140024786,864059,826069,37990,28392,28392,0,215652,217665,283033,0,-65368,19786.9262290895,58137,454,43262.25,7955.6029736935,48094,0,36070.5,0,189105,1255,142937
Zundert,1279656.41997478,1219112.08034437,60544.3396304165,1214819,1183095,31724,57004,57004,0,422819,553545,323958,5638,235225,71167.2665031955,269042,3334,199281,23471.9508099697,64220,0,48165,8526.8300201372,188730,31434,121121
Wormerland,1340773.752163,1300535.19797411,40238.5541888884,1503539,1473890,29649,43584,42123,1461,307699,492592,117624,0,230774.25,53131.7138158022,76451,3026,55068.75,11578.9295653385,66933,243,50017.5,11409.3341330126,10625,3704,5191
Onderbanken,1373135.82879649,1325747.78796938,47388.0408271093,1590597,1546854,43743,31471,30045,1426,321727,506714,281526,8211,233399,39492.3399753913,108455,0,81341.25,0,0,0,0,13533.0655078019,19335,14569,5223
Landgraaf,12337369.0371086,12201893.1039537,135475.933154895,12876977,12704424,172553,336657,336248,409,3526282,4994752,3545230,352181,1801703,126780.760658708,458801,8286,337886.25,9342.6405846186,53347,2687,37995,6647.006396317,130205,17311,94252
Arcen en Velden,678073.150077815,676564.919244396,1508.2308334195,586116,584166,1950,19731,18642,1089,205835,293892,171233,0,122659,6703.7148063515,30228,0,22671,19062.6289428264,38697,0,29022.75,30517.3678937722,184616,121634,48499
Beek,2506982.34791356,2473780.13196567,33202.2159478983,2690871,2661905,28966,60127,60127,0,664263,956141,480680,0,475461,58565.3450771427,135595,0,101696.25,5713.185374841,16101,0,12075.75,7820.3067149602,10373,3195,6723
Beesel,1925105.66758465,1869154.40684842,55951.2607362273,1990119,1930321,59798,91145,89932,1213,370265,499809,349934,0,149875,42682.7751865294,119062,272,89092.5,16161.603773945,82644,0,61983,6046.3691100441,179751,7989,130260
Bergen (L.),1245471.37108402,1212953.01907543,32518.3520085902,1395328,1358272,37056,18535,18179,356,252300,333762,175762,0,158000,62437.4169772114,181284,318,135724.5,20264.4947344613,28407,0,21305.25,50847.4835233688,292997,132182,123324
Brunssum,10351808.6498653,10142569.9088277,209238.741037647,10850966,10584899,266067,342737,333919,8818,3561008,5146498,2960380,52637,2238755,81372.5835546981,296534,3008,220144.5,4749.0224150612,31519,43,23607,12144.7564608163,29782,23686,7024
Eijsden,1082764.1347682,1062227.07897629,20537.0557919124,1308338,1302124,6214,39522,6574,32948,311584,437798,123987,0,233688,57461.0341094867,93683,0,70262.25,3819.6612511053,17326,0,12994.5,720.1636438568,29460,1941,21796
Gennep,2208191.41951722,2131856.03983369,76335.3796835307,2060606,2004861,55745,65335,64102,1233,726359,970135,699601,17147,287681,124709.519312364,500729,1959,374077.5,6073.2416901277,18922,0,14191.5,58545.2583823919,175152,211507,-22470
Haelen,1024983.51107941,1024983.51107941,0,1016466,1014725,1741,32745,32745,0,474847,711781,274036,9737,356135.25,27284.4718720289,62827,267,46920,16211.2893566624,57080,0,42810,4688.1150465903,82030,7676,58744
Heerlen,51188126.4497161,50266424.5794285,921701.870287607,52051233,51181606,869627,983817,919942,63875,15759372,18687985,12432148,1106180,7362017,295984.876158444,996897,2464,745824.75,28328.6618007883,152420,0,114315,187559.974267305,1725981,225941,1155203
Helden,1108270.15591346,983078.293016779,125191.862896682,1364077,1247184,116893,81694,46315,35379,604058,759317,236790,0,453043.5,61248.8459149882,162968,219,122061.75,31829.6349090016,91066,0,68299.5,8207.3224259766,404651,410899,-2438
Heythuysen,1082268.30439808,1048425.74312519,33842.5612728868,1021465,1007041,14424,28642,27458,1184,393207,479186,271435,5781,213532,56675.6750758852,142802,195,106955.25,8205.3441625945,21137,0,15852.75,36013.4996130044,279148,232677,36359
Hunsel,472421.452331679,464515.985193277,7905.4671384016,570412,549037,21375,7735,7735,0,145421,252569,80417,22,109065.75,28241.785609489,131736,224,98634,3922.5344840444,12291,0,9218.25,47636.2241290924,34901,25954,8076
Kerkrade,19991201.1790201,19746195.1105677,245006.068452441,20279609,19993334,286275,743295,690896,52399,5702375,7817106,4316792,162191,3662505,149053.359677529,668518,4584,497950.5,23418.982038967,77388,108,57960,26709.8638646621,469854,56742,323584
Kessel,256540.227427604,256540.227427604,0,255470,255090,380,4978,1315,3663,68376,118756.5,28939,0,51282,14367.7199295907,6837,0,5127.75,4241.6603853745,10739,0,8054.25,24253.9093257565,20805,54454,-24845
Maasbracht,1661101.28714657,1587154.45769469,73946.8294518747,1675978,1625964,50014,42451,42451,0,438813,450994,463693,47950,35251,77532.796093037,160605,0,120453.75,22446.0639104263,73656,2718,53203.5,3908.303820032,2651,32154,-23267
Maasbree,819508.179852245,818691.273292017,816.906560228,822780,821954,826,15140,15140,0,190963,294578,142861,2816,143222.25,39565.609622841,144507,0,108380.25,27679.2471579581,70921,0,53190.75,29850.1472593675,162532,83454,59985
Maastricht,51069221.6373776,50109867.4619807,959354.17539693,48722428,47829973,892455,1632344,1591175,41169,18993086,20853545,18334167,537055,3056433,354636.31307134,1125032,10080,836214,48600.8173079152,133024,0,99768,91716.7125141982,671646,207412,367416
