Gemeente,WWB I-deel Budget Definitief,WWB I-deel W.v. budget 65- Definitief,WWB I-deel W.v. budget 65+ Definitief,WWB I-deel Uitgaven Definitief,WWB I-deel W.v. uitgaven 65- Definitief,WWB I-deel W.v. uitgaven 65+ Definitief,WWB I-deel Ontvangsten Definitief,WWB I-deel W.v. ontvangsten 65- Definitief,WWB I-deel W.v. ontvangsten 65+ Definitief,WWB W-deel Budget Definitief,WWB W-deel Beschikbaar budget Definitief,WWB W-deel Uitgaven Definitief,WWB W-deel Ontvangsten Definitief,WWB W-deel Meeneemregeling Definitief,IOAW Budget Definitief,IOAW Uitgaven Definitief,IOAW Ontvangsten Definitief,IOAW Rijksvergoeding Definitief,IOAZ Budget Definitief,IOAZ Uitgaven Definitief,IOAZ Ontvangsten Definitief,IOAZ Rijksvergoeding Definitief,Bbz Budget Definitief,Bbz Uitgaven Definitief,Bbz Ontvangsten Definitief,Bbz Rijksvergoeding Definitief
Brunssum,10845878.1115804,10656682.8197797,189195.291800689,10967883,10702815,265068,146754,146602,152,3552819.31395941,5791574.31395941,3621108,42943,2213409.31395941,83973.1163105422,213322,372,159712.5,9950.3230610721,16694,0,12520.5,32600.3100939959,81047,29135,43558.35
Eijsden,1255402.86884428,1249024.04188819,6378.826956089,1284532,1278702,5830,37201,37201,0,337483.122581895,571171.122581895,345997,0,225174.122581895,64462.8391138825,49419,8295,30843,8065.8010623517,17487,0,13115.25,1345.4916076088,22115,7290,12642.15
Gennep,2270846.29504139,2204560.84445088,66285.4505905084,1824466,1786873,37593,104229,104229,0,681228.684353093,968909.684353093,679514,0,289395.684353093,147423.848427536,485559,219,364005,9312.962945139,13579,0,10184.25,36482.231178343,64247,95691,-22599.3
Haelen,1056020.68241296,1056020.68241296,0,1005161,1000861,4300,14725,14725,0,442002.987520225,798138.237520225,497813,0,300325.237520225,33640.0696141138,56912,489,42317.25,20365.0336215178,25900,0,19425,0,126375,20092,81447.15
Heerlen,43592181.3380634,42780578.4922068,811602.845856575,50552530,49670870,881660,870276,838828,31448,16873666.5294936,24235683.5294936,15450580,0,8785103.52949361,304481.7976007,670673,6143,498397.5,45902.8279999465,134059,0,100544.25,147996.32928452,1269063,212997,809077.2
Helden,1266752.98832102,1141172.62839219,125580.359928823,1319173,1191439,127734,40089,39698,391,545431.739019269,998475.239019269,312071,0,409073.804264451,70774.4828234068,95422,0,71566.5,38738.2435872629,58942,0,44206.5,77218.46461349,261016,153590,84476.55
Heythuysen,968515.860468773,937707.60243699,30808.2580317837,1058724,1040085,18639,32560,32560,0,374030.736736994,587562.736736994,298705,0,280523.052552745,58818.7607887902,94519,0,70889.25,10204.7980291632,19217,0,14412.75,18216.6810006973,42933,173456,-96414.9
Hunsel,545408.278776303,525169.146544308,20239.1322319947,524745,524745,0,5528,5528,0,143853.553532369,252919.303532369,84061,0,107890.165149277,37383.9176929602,69761,2222,50654.25,7559.7828654333,988,1503,741,3819.3446992302,135266,18055,90478.35
Kerkrade,17906166.5955121,17707236.4354343,198930.160077819,20322432,20047301,275131,756604,739368,17236,6109210.1475996,9771715.1475996,5940133,126314,3957896.1475996,177821.384413047,561433,4593,417630,28200.9863255936,75105,0,56328.75,20599.5500149106,739870,196086,424679.25
Kessel,261522.023527573,261522.023527573,0,241969,241969,0,9621,5292,4329,64737.8651131169,116019.865113117,29417,0,48553.3988348377,9650.4952907549,10304,0,7728,1556.46037511,9794,0,7345.5,8628.5882144524,0,0,0
Maasbracht,1683259.48024802,1621175.51157792,62083.9686700971,1635424,1570878,64546,31693,31693,0,434241.790655345,469492.790655345,457837,103642,115297.790655345,69259.5243876697,179280,0,134460,24175.1219686507,57859,0,43394.25,1020.8890257643,11770,30209,-14885.95
Maasbree,813350.632479269,813350.632479269,0,790908,790908,0,32884,32466,418,188239.339587534,331461.589587534,136497,0,141179.504690651,59899.2637786345,70406,0,52804.5,46884.6674793669,50873,16722,38154.75,800.3817639238,0,117395,-88046.25
Maastricht,45122608.8738121,44240155.6454515,882453.228360609,46908444,45937787,970657,1473853,1435920,37933,19371835.4131059,22428268.4131058,22965484,102970,-434245.586894151,360066.990527753,714643,19050,521694.75,63950.3217334921,91818,135,68863.5,79159.3258280682,585578,185302,313982.7
Margraten,1147244.01563663,1115709.97592628,31534.0397103429,1167147,1130942,36205,32366,11072,21294,362779.921879527,560752.921879527,317498,0,243254.921879527,54652.753172897,46027,3250,32082.75,5003.0130535414,44901,0,33675.75,1018.703818665,12854,2612,8473.5
Meerssen,2438832.25609798,2386652.02016335,52180.2359346266,2775901,2706716,69185,62363,62286,77,700437.420334446,1201225.92033445,643765,0,525328.065250835,44577.7928621867,174061,5779,126211.5,5935.8924872577,34586,0,25939.5,5437.987194254,44856,21256,20793.9
Meijel,223126.499479237,223126.499479237,0,268639,268639,0,23020,23020,0,87889.0260988537,156865.776098854,23128,0,65916.7695741403,29836.5351444106,49818,0,37363.5,9061.1265423853,31668,0,23751,1200.4733182902,301807,76939,170231.4
Mook en Middelaar,822075.668849245,809940.912309883,12134.756539362,816416,805126,11290,28969,28969,0,201004.950895,219508.950895,219255,14450,14703.9508950001,11341.6950866183,34035,0,25526.25,5192.4034099779,0,0,0,5393.8857418859,113451,8659,79755
Nederweert,955585.909823133,942301.532997856,13284.3768252771,951482,937262,14220,48897,48897,0,297975.823381661,339883.823381661,210624,0,129259.823381661,43166.5811573379,118783,783,88500,35751.0944514566,30002,3475,22501.5,98175.7926271166,91046,79172,10206.6
Roermond,16904758.2220621,16201320.3307719,703437.891290159,18108960,17325746,783214,516279,445489,70790,6683505.01913217,9137767.01913218,6124524,164663,3177906.01913217,257171.238997484,752972,12977,554996.25,30044.7571485483,173495,27230,130121.25,70841.0370217192,247754,68156,140335.05
Schinnen,1853652.21019233,1818662.59977821,34989.6104141148,2326043,2284708,41335,23831,23831,0,414157.565040339,602401.565040339,265577,0,310618.173780254,53842.2478481299,93826,19,70355.25,3928.237439461,0,0,0,20612.6612575065,66009,7034,45562.35
Sevenum,400247.669790011,394992.742043401,5254.9277466097,380479,375340,5139,8083,8083,0,102397.599414065,153421.599414065,113235,0,40186.5994140649,10687.4502701028,0,0,0,24487.9385480899,70131,0,52598.25,30865.4543123265,28237,51028,-16069.2
Stein,3715251.97939494,3684202.16690619,31049.8124887464,3430539,3419674,10865,109559,109461,98,849178.960413216,1318390.96041322,955446,19703,382647.960413216,110962.636227563,204511,700,152858.25,8912.7805356409,5867,443,4400.25,5770.933294114,33956,39809,-3291.3
Swalmen,1494436.52528434,1454877.50972601,39559.0155583258,1182760,1139874,42886,81745,81723,22,390187.23466818,520734.23466818,409205,0,111529.23466818,45830.9509054106,91034,2689,66258.75,0,0,0,0,1276.7569115756,33501,188,26259.9
Thorn,295580.424909354,294440.86939248,1139.5555168749,278746,274994,3752,5438,5438,0,115212.104123526,155446.104123526,108884,18262,64824.1041235263,25698.9618177238,56246,699,41660.25,1078.0005272705,13178,0,9883.5,0,0,8241,-6180.75
Vaals,3478771.10396536,3367525.211765,111245.892200361,3819584,3700148,119436,37803,35657,2146,744467.150924157,1161532.15092416,876798,129,284863.150924157,45839.9166722774,133420,0,100065,3353.6165437715,15981,0,11985.75,0,47616,15258,26770.5
Venlo,26881292.7316021,26243019.746616,638272.984986116,29055548,28331164,724384,759442,734254,25188,9723857.97960336,13668202.9796034,9604491,0,4063711.97960336,365352.694342938,535940,22176,385323,98615.7931355925,281165,18403,210873.75,43169.3622126448,647007,227009,322953.75
Venray,6704382.68233599,6544841.55505049,159541.127285504,6486652,6324263,162389,244563,232441,12122,1695306.15205219,1876252.15205219,1727993,37862,186121.152052187,187588.690837839,226468,0,169851,26246.1025845439,53099,17337,39824.25,47440.2501606708,161268,132567,23386.35
Weert,9578037.43603742,9381385.26868568,196652.167351741,9827345,9572013,255332,251121,234981,16140,3648566.08769989,4572170.08769989,2704573,7277,1874874.08769989,288194.841675071,750109,3655,559840.5,57019.3969401271,209066,817,156799.5,55607.362366785,558840,241479,246903.15
Meerlo-Wanssum,404877.37192921,401056.114616981,3821.2573122293,355918,340840,15078,5307,5307,0,137071.768208513,249733.768208513,115237,0,102803.826156385,11575.0611899251,1052,381,503.25,2081.5348772426,3793,0,2844.75,29152.4506016502,42631,21991,16455.3
Valkenburg aan de Geul,3476017.10917469,3395711.43531131,80305.6738633848,3356886,3210987,145899,199412,162063,37349,1122002.40925452,1547651.40925452,1271596,0,276055.409254517,59273.7094160931,56625,3806,39614.25,27732.2012173245,60942,12316,45706.5,6902.2746059894,453741,65266,294899.85
Lelystad,21841778.2224719,20805597.9484079,1036180.27406394,24336155,23374103,962052,751060,718971,32089,8908436.03192781,13719673.0319278,7403721,261588,6577540.03192781,146477.831940696,245175,7725,178087.5,39324.2982660809,156740,1289,117555,174838.817326998,1227474,163510,833347.2
Horst aan de Maas,2505388.82039075,2463942.10148357,41446.7189071824,2207594,2174125,33469,59245,59245,0,708750.353644859,943943.353644858,665077,3783,282649.353644858,92178.3299823541,125249,50,93899.25,61150.5107366377,87615,81,65711.25,127306.192502583,477547,381487,79019.7
Utrechtse Heuvelrug,5105530.30612825,4969586.58901112,135943.717117126,5197688,5052670,145018,131952,128246,3706,1328253.48827816,2131491.48827816,1609499,24902,546894.488278155,146049.524449226,282516,3477,209279.25,36772.8055848637,35037,0,26277.75,7152.3814912661,218762,9698,162654.6
Eemsmond,4223749.85149699,4202968.3400445,20781.5114524896,4368828,4351616,17212,11056,11056,0,1536674.17264728,2346307.17264728,930919,0,1152505.62948546,98435.9229259094,163529,100,122571.75,9808.7200546344,0,0,0,21486.346786853,119346,42669,63422.85
Gemert-Bakel,3487429.37756995,3445521.91590227,41907.4616676853,3268191,3237091,31100,93753,91356,2397,895132.870984966,1533086.87098497,1046647,1630,488069.870984965,56174.1157278247,88231,10793,58078.5,14679.5116673819,46023,1293,34517.25,65200.421532801,229791,121738,82446.9
Halderberge,3809224.82405805,3696728.66388138,112496.160176677,3562370,3432487,129883,121387,119164,2223,1010509.80422757,1716443.80422757,490561,0,757882.353170678,164472.89453685,256515,1346,191376.75,55397.2656055098,72563,927,54422.25,14205.0380767269,313746,155523,126082.2
Heeze-Leende,927147.433053442,907414.894196466,19732.5388569757,824542,793755,30787,7175,6781,394,386570.054293705,572523.054293705,375504,0,197019.054293705,39937.368096651,116446,885,86670.75,19111.1287384239,35613,817,26709.75,46802.566998051,5740,38319,-24434.25
Laarbeek,2083678.37041726,2059891.96625246,23786.4041647987,2209735,2166813,42922,167376,167376,0,560181.053340763,942479.053340763,397522,0,420135.790005572,83859.6353184841,147787,1793,109495.5,11280.7463389491,20163,0,15122.25,18636.8367293393,25820,12317,11345.4
De Marne,2629409.04369057,2612065.21001911,17343.8336714557,2696017,2679229,16788,112126,112126,0,956085.556682071,1589250.55668207,944890,0,644360.556682071,54934.7905820526,144480,2250,106672.5,12913.7251088422,13579,0,10184.25,2231.2951035969,403503,43673,272329.8
Zevenhuizen-Moerkapelle,638367.372373941,612816.27870411,25551.0936698317,668246,652690,15556,8282,8282,0,184469.864859114,322740.614859114,129635,0,138352.398644335,31109.9302042769,34180,0,25635,6309.6892433823,1685,0,1263.75,0,197526,129906,51741.15
Reusel-De Mierden,721996.765512806,688898.213370561,33098.5521422448,512009,481936,30073,21595,20922,673,170998.981762911,296603.731762911,38588,78,128249.236322183,57045.332102519,60238,10697,37155.75,0,0,0,0,128345.953771478,221654,224407,-1490.4
Roerdalen,1586992.53505991,1548583.1397875,38409.3952724107,1434094,1394236,39858,29115,29115,0,340535.867365574,311232.867365574,238618,0,72614.8673655742,24554.9299655084,146080,306,109330.5,8583.8393902513,350,0,262.5,802.7656262139,20584,33618,-8911.2
Roggel en Neer,378463.270721666,361853.046882467,16610.2238391986,384385,371631,12754,8645,8645,0,223264.939662638,406358.689662638,218938,0,167448.704746978,29120.5546188974,37123,0,27842.25,7221.4601543998,39864,0,29898,0,39483,9735,23829.3
Maasdonk,505192.860482436,505192.860482436,0,513109,501646,11463,9794,9794,0,150560.693104233,265986.443104233,137564,612,112920.519828174,22925.4658786427,99724,0,74793,6734.7914366219,15980,0,11985,15557.879926397,14662,93230,-58530
Rijnwoude,870368.703400172,829160.184026939,41208.5193732331,935297,892054,43243,25387,24951,436,254529.527008269,439644.527008269,190712,0,190897.145256202,45380.613243925,73207,0,54905.25,4695.473604777,18694,0,14020.5,31811.6489863322,11117,30886,-14041.8
Roosendaal,17499801.4490928,17021586.2495362,478215.199556553,16547755,15996455,551300,521612,506717,14895,4700307.04621004,4776355.04621004,3660675,47979,1163659.04621004,429483.543917977,636777,12313,468348,41862.8912945377,150778,0,113083.5,76754.0087772891,442091,66060,295122.45
Schouwen-Duiveland,3635339.43081536,3535801.10162399,99538.3291913683,3705461,3609537,95924,367450,366305,1145,1256883.27582265,2181366.27582265,1288974,39499,931891.275822646,116739.920231821,223662,1309,166764.75,30719.6435270571,60817,0,45612.75,23153.6598036343,132400,178211,-31810.95
Ambt Montfort,1167322.44914374,1124801.0365646,42521.4125791322,1058884,1007730,51154,14442,13632,810,282250.13368333,304579.13368333,310366,0,-5786.8663166704,91420.3384349503,267041,4108,197199.75,0,17487,0,13115.25,0,19600,2300,14412.9
Borger-Odoorn,3810856.3521915,3780403.71599914,30452.6361923664,3643988,3604949,39039,97528,97528,0,1256756.34886948,1241454.34886948,1230245,25700,36909.3488694832,101066.222759888,374774,3624,278362.5,11765.3628392423,74602,206,55951.5,46982.7472561495,258825,89574,136716.75
Cuijk,4070429.21528532,3877014.54864148,193414.666643838,3966141,3741384,224757,94971,82345,12626,1275217.65532751,2263359.65532751,1520893,59061,801527.655327508,143841.127987526,233874,1274,174450,21908.301169941,91247,720,68435.25,26345.0554445962,42430,944,33868.5
Landerd,880833.631498461,866389.569618229,14444.0618802323,813696,800078,13618,5151,5151,0,269499.951086922,475907.451086922,78895,0,202124.963315191,47513.4410991747,88362,6768,61195.5,10555.7272190307,39214,0,29410.5,10917.2946682041,0,53559,-40169.25
De Wolden,1647401.55053516,1635737.60152534,11663.949009819,1565221,1529002,36219,120153,120153,0,471363.693283213,807090.693283213,453271,15690,353522.769962409,65786.1863034357,102751,0,77063.25,20616.5768503451,30771,0,23078.25,10863.6577666754,80446,77821,3822
Noord-Beveland,653166.838149917,628160.360315923,25006.4778339945,686168,662516,23652,15108,15108,0,162453.330040098,129917.330040098,141747,31383,19553.3300400978,27756.4772312917,53133,0,39849.75,14754.2710186068,17487,0,13115.25,1611.888218535,0,3360,-2520
Wijdemeren,1707794.37146545,1663934.34460398,43860.0268614671,1664816,1611973,52843,22535,21941,594,416211.504771646,735212.004771646,285501,16088,312158.628578734,62357.9332183039,65518,1291,48170.25,16799.4523289792,34092,0,25569,4327.7033326084,57502,11335,35911.8
Twenterand,3905432.45397487,3821653.31648497,83779.1374898947,3825843,3746238,79605,145578,145578,0,1180981.36152178,2020031.86152178,1439603,17223,597651.86152178,91828.6650745453,161855,7150,116028.75,46099.8408784686,48696,4642,36522,7193.5031157715,44770,42641,3037.95
Westerveld,1913407.88107584,1896040.56294329,17367.3181325493,1763311,1753754,9557,38325,38325,0,753849.407541781,1208532.40754178,1200978,0,7554.4075417812,50574.097742764,90140,6270,62902.5,22733.2925987523,34084,0,25563,11493.3947216613,45680,110816,-47252.1
Sint Anthonis,656116.374407357,633477.353913131,22639.0204942259,589682,563910,25772,23208,23208,0,412103.035096601,751253.785096601,220829,0,309077.276322451,35340.4913416117,46819,0,35114.25,17440.9168798816,89168,6160,66876,7676.6325399122,736,25508,-18468.6
Lingewaard,5214822.24051004,5124448.44268353,90373.7978265105,5445266,5329931,115335,110482,110346,136,1425988.61566675,2318471.61566675,1088995,143,1069491.46175006,145346.864491629,233085,5564,170640.75,41437.2027534453,141437,0,106077.75,76525.9526181964,313733,240646,59300.25
Cranendonck,2423838.93185426,2372736.7445146,51102.1873396634,2107815,2055039,52776,69783,69783,0,596275.365272014,1045259.11527201,250710,0,447206.523954011,110943.936199527,182937,7167,131827.5,8200.0747206301,24341,1915,18255.75,45961.2622648127,80406,34740,35852.85
Steenwijkerland,7087777.14455677,6971587.21414237,116189.930414398,7589073,7480851,108222,260305,239349,20956,2847262.5122505,3457691.5122505,3477826,7588,-12546.4877494988,105082.37398672,233125,5339,170839.5,38384.0894842053,72669,0,54501.75,22630.6006861334,147985,111145,31200.9
Moerdijk,3458362.83120185,3391945.42030615,66417.410895701,3109596,3021540,88056,107182,107098,84,825994.059735874,1013765.05973587,884293,25771,155243.059735874,161066.415456967,238369,936,178074.75,13600.3384444059,51262,141,38446.5,35529.6795382302,35606,29246,6039.3
Echt-Susteren,4545804.75296763,4434177.51785142,111627.235116214,4943350,4817788,125562,94278,86784,7494,1545331.52288189,1630196.52288189,1246806,0,383390.522881892,192763.475308641,405609,3512,301572.75,36087.3649450055,91902,5860,68926.5,16829.6704582014,216674,62275,123510
Sluis,3151572.58883434,3062810.27236192,88762.3164724214,3060036,2973361,86675,133644,121032,12612,810617.691084708,1377094.94108471,672309,2779,607963.268313531,84196.4919879116,153698,886,114609,45695.8472079277,130479,1750,97859.25,9708.6764870892,143098,52188,70145.4
Drimmelen,1406376.27609244,1367451.34098364,38924.9351087987,1310648,1259058,51590,36042,36042,0,406528.811488179,697449.811488179,282003,22180,304896.608616134,85209.3674791028,184971,13084,128915.25,34625.3065741874,93900,11587,70425,8329.0161866547,30933,128121,-71766.6
Bernheze,2412469.39347592,2386248.43351109,26220.9599648348,2434693,2394792,39901,48721,47875,846,700403.910341233,1248006.66034123,430233,0,525302.932755925,140034.007211076,278165,1598,207425.25,20971.9036491082,31666,0,23749.5,166670.513189738,135990,269680,-98894.1
Alphen-Chaam,403924.239865871,394325.805124618,9598.4347412538,373502,362799,10703,18826,18826,0,117620.018784853,179571.018784853,106617,0,72954.0187848526,26181.0639103949,16135,385,11812.5,6825.0890059446,18010,0,13507.5,35776.2106300717,168608,69387,74877.75
Bergeijk,1639011.67286054,1614650.45855278,24361.2143077562,1298797,1276502,22295,27392,20446,6946,340529.733065207,585270.483065208,203574,2750,255397.299798906,105381.062105772,174592,3690,128176.5,0,0,0,0,35582.5218189956,47445,136264,-65586.6
Bladel,1059366.72792426,1032593.32396989,26773.4039543698,855144,833330,21814,18781,18781,0,359448.738566877,632900.988566877,175263,0,269586.553925158,63877.7587846259,123409,0,92556.75,11720.8004024338,29319,0,21989.25,50095.4754415358,68512,77392,-4843.95
Gulpen-Wittem,1483048.96815108,1472419.45373705,10629.5144140297,1492168,1476028,16140,26072,19395,6677,407669.60015595,552599.60015595,471447,0,81152.6001559501,64844.5246176445,183459,1392,136550.25,9875.2705359208,17487,0,13115.25,9038.8111835521,77722,9937,53239.2
Midden-Drenthe,3445352.6799001,3445352.6799001,0,3496538,3441663,54875,76192,76192,0,1070637.00046275,1711018.00046275,1817035,0,-106016.999537249,88189.0760561224,149815,0,112361.25,41598.7415868763,78180,414,58635,52923.9280488197,208421,128405,63849.6
Overbetuwe,5391568.08712013,5304936.1467612,86631.9403589309,5413951,5318387,95564,161821,161821,0,1423854.35165107,2290175.35165107,1281650,0,1008525.35165107,128297.30605278,127526,1127,94799.25,27673.5664320501,50589,17027,37941.75,43989.2121852716,166203,16521,119428.65
Hof van Twente,3125529.26010502,2998095.86436515,127433.395739875,3016146,2898541,117605,75407,75407,0,1098711.61126058,1416141.61126058,1165525,0,250616.611260582,170459.20899149,309548,7323,226668.75,59788.7178486388,169446,400,127084.5,71090.7465966143,138007,117947,18421.5
Neder-Betuwe,1808672.78902778,1756716.21462738,51956.5744004019,1891743,1850780,40963,176544,175847,697,518131.803239168,903123.303239168,555160,1103,349066.303239168,50509.0318917871,117042,1729,86484.75,14866.263458481,27475,0,20606.25,7339.7133362351,240286,43204,150952.95
Rijssen-Holten,2925926.83555989,2684617.28797717,241309.547582719,2797170,2547869,249301,165998,165998,0,1039440.65875592,1575655.65875592,1251297,162716,487074.658755921,90502.7562373158,216970,936,162025.5,7102.1383663663,16826,0,12619.5,25853.9798128217,367597,169362,153633.15
Geldrop-Mierlo,6999305.12867552,6806825.36724475,192479.761430778,7099612,6928852,170760,162280,161005,1275,1780617.15093363,3042137.40093363,1379516,0,1335462.86320022,166418.465946966,302351,2547,224853,21268.0093147441,31066,0,23299.5,29206.2861583698,155960,72521,63577.5
Olst-Wijhe,1587107.32810427,1563257.18040222,23850.1477020527,1542703,1525381,17322,72161,72161,0,578915.09539885,994887.59539885,295545,14944,434186.321549138,90815.7895833541,160303,267,120027,36397.249785181,73625,1902,55218.75,29930.1856738174,144821,66956,58867.05
Dinkelland,1014729.07150921,999038.096575674,15690.9749335351,986870,942746,44124,31057,31057,0,482123.04599944,826694.04599944,459941,29868,361592.28449958,60396.2234278279,87827,6964,60647.25,5230.2228464799,0,0,0,5196.2238269928,127723,31681,73648.5
Westland,7881129.99077728,7639314.96812722,241815.022650067,8393407,8136223,257184,201251,191042,10209,2393533.44760129,4273478.19760129,1338173,19297,1795150.08570097,179370.412762878,291746,16130,206712,108715.634899114,200748,0,150561,339316.177209782,1513736,1373812,133165.5
Midden-Delfland,764300.965697483,735457.574243864,28843.3914536196,904550,876439,28111,39234,39234,0,211714.965290642,362164.215290642,157907,973,158786.223967982,21359.2744893805,32259,121,24103.5,10159.3560705755,34154,0,25615.5,73986.3446584045,47763,67262,-12230.7
Berkelland,3891277.59084356,3841295.94779037,49981.6430531976,4300861,4220235,80626,161444,161444,0,1084678.60970425,1206600.60970425,648863,7793,565530.609704247,245207.319690304,459460,4994,340849.5,73672.848653773,160194,2567,120053.25,68480.0200784991,154870,244993,-65039.85
Bronckhorst,1791024.93625466,1735593.77992008,55431.1563345829,1972693,1916879,55814,115779,115779,0,899334.440484022,1551114.44048402,961062,48873,638925.440484022,135696.113036107,227717,1139,169933.5,57202.9238180361,222001,0,166500.75,32178.763779018,97072,139093,-27711.6
Sittard-Geleen,29393929.5683456,28936301.2947068,457628.273638839,34845053,34269956,575097,998921,965029,33892,12174394.604873,19157978.604873,15761307,529999,3926670.60487304,478196.86078871,706767,18081,516514.5,60692.2798897179,151098,0,113323.5,90713.111727747,873432,159302,548042.25
Zwartewaterland,1579777.14197016,1577373.89878492,2403.2431852446,1550859,1536714,14145,105514,105514,0,570366.410236212,920701.410236212,859505,0,61196.4102362122,23075.8345972388,34635,5913,21541.5,30692.9646997573,74802,0,56101.5,5723.6533586924,4139,14011,-7122.6
Leidschendam-Voorburg,18730714.7651524,18026213.363267,704501.401885398,19401146,18498485,902661,644093,606156,37937,3607979.83713346,5838365.08713347,2827236,15476,2705984.8778501,169964.298660438,359628,4147,266610.75,34295.4859070187,108864,0,81648,36322.9097152835,770012,164430,469255.8
Pijnacker-Nootdorp,2914671.32619051,2861814.51411485,52856.8120756564,2908658,2821780,86878,70897,70225,672,964057.891409447,1721248.14140945,772100,32497,723043.418557085,95381.6704015107,121077,0,90807.75,15471.3744425132,16697,300,12522.75,98369.0841278111,111225,281381,-125392.35
Heel,536184.905830822,523845.498987644,12339.4068431777,479875,464954,14921,34709,34709,0,499749.466462996,782388.466462996,484740,91163,374812.099847247,8519.2716769207,77982,0,58486.5,0,17487,0,13115.25,2188.186927183,0,625,-468.75
Montferland,4817571.87684098,4712283.20960469,105288.667236286,5037511,4924438,113073,95079,94922,157,1470333.35450047,2366845.35450047,1662096,908,705657.35450047,98845.2742245749,109926,8865,75795.75,47826.6353048008,116348,2307,87261,64932.8329907297,233537,61443,134764.35
Menterwolde,2846097.41392022,2822527.96144362,23569.4524766007,2988399,2971224,17175,106933,106933,0,1303320.11494747,1627948.11494747,1163818,211822,675952.114947475,47749.8811796931,115598,2754,84633,10665.3742674939,89306,6383,66979.5,24721.2479146104,61447,31007,23460.15
ISD Kompas,4948376.13485988,4907858.7296274,40517.4052324787,5034557,5000971,33586,208356,203489,4867,1465627.50333895,2191114.50333895,1694172,0,496942.503338949,151535.036783158,223994,5909,163563.75,17931.1036847759,61000,0,45750,9651.0664817435,251073,35972,171626.7
ISD Oldambt,11368256.4884304,11256649.3828522,111607.105578134,13612183,13567458,44725,259314,259314,0,5874350.84010727,6573613.84010727,5905661,128739,796691.84010727,153747.019551604,432675,0,324506.25,30678.0128295123,97919,0,73439.25,61131.7645690575,398046,89685,248574.45
DSZW Noardwest Fryslân,15981417.1076127,15799073.686913,182343.420699714,15748063,15555582,192481,663317,656832,6485,6473761.86772177,11383287.3677218,4593698,229424,4855321.40079133,350908.843920375,657640,5274,489274.5,104738.437413949,187347,9824,140510.25,172977.418188758,1346435,238671,852061.05
ISD de Rijnstreek,1936202.18220504,1867435.20689231,68766.9753127316,2015932,1957321,58611,121270,121270,0,576732.041156945,1042630.54115694,388056,0,432549.030867709,57709.8235097395,46358,1217,33855.75,19148.6550009996,35981,1169,26985.75,10459.9904188737,50055,248674,-146991.9
ISD Bollenstreek,5636288.84414984,5551951.67113206,84337.1730177853,5804111,5547595,256516,360449,316845,43604,1286178.01725283,1751192.26725283,1536751,0,214441.26725283,123520.3454661,234381,10570,167858.25,12121.2759858582,67107,0,50330.25,47302.3834582228,331891,247763,68715.15
RSD Alblasserwaard-Oost/Vijfheerenlan,13523039.9436045,13092328.2173019,430711.726302565,12684101,12252816,431285,513438,513438,0,3964994.22847042,6562829.22847042,3223061,488776,2973745.67135281,306012.382087262,489656,4358,363973.5,45873.8037812356,98245,1059,73683.75,18439.9694352096,76167,72435,7801.95
IS Werk en Inkomen,7690501.74153988,7421392.1835607,269109.55797918,8047190,7737766,309424,349990,346510,3480,2936492.53800336,3663286.53800336,2573046,69391,1159631.53800336,183314.837854775,340084,2216,253401,75158.3609387008,288222,1048,216166.5,73445.4065737273,177276,255671,-53557.2
RSD Hoeksche Waard,6527374.46978649,6457133.56496322,70240.9048232725,5530169,5453026,77143,240885,212874,28011,2238821.53112479,3421402.78112479,1999461,133621,1555562.78112479,387550.396116756,479881,1718,358622.25,68134.2068367496,134923,0,101192.25,63698.3896348046,249719,80965,130394.1
ISD Noordenkwartier,8360959.05238985,8249312.80604322,111646.246346623,9277001,9162197,114804,324453,324453,0,3155828.4262177,4201118.4262177,2159866,70429,2111681.4262177,162481.213468562,296571,4414,219117.75,47583.0077719855,164663,26808,123497.25,64571.0818881968,310761,182635,104170.5
ISD Zuidwest-Fryslân,8985348.0375024,8860879.27539868,124468.762103726,9367496,9223618,143878,357241,350272,6969,3493583.15280798,5022493.15280798,3204627,57111,1874977.15280798,209120.364215831,415731,5202,307896.75,57118.7829011673,155892,4309,116919,88121.2574527623,593816,72370,399002.4
ISD Voorne-Putten-Rozenburg,4794175.50656209,4692976.4904791,101199.016082987,4509657,4438560,71097,193139,192909,230,1387508.76505601,2387847.76505601,818288,0,1040631.573792,316715.970737725,448777,553,336168,26560.3850336149,43559,0,32669.25,51139.0111590567,110888,238448,-93421.35
ISD Walcheren,30447265.0933703,29724606.8481366,722658.24523376,31034790,30243732,791058,793751,744996,48755,11536232.4903875,16824619.4903875,8739159,0,8085460.49038752,386016.99381775,1177466,17408,870043.5,81025.6507271875,270613,472,202959.75,91824.9848309194,603043,142293,361495.65
IGSD Veluwerand,9282838.51723941,8985658.31840735,297180.198832053,9313334,9040549,272785,381908,381908,0,2368011.38146173,3135336.38146173,1671017,44283,1508602.38146173,98674.6684893364,182112,2763,134511.75,48451.9752897526,112408,0,84306,6232.4093024523,188639,35158,119343.3
ISD Appingedam Delfzijl Loppersum,16922012.3424281,16643061.6769431,278950.665485068,15255871,14953652,302219,638041,638041,0,7763615.4847714,10874796.4847714,7675468,0,3199328.4847714,244609.174957898,533014,2937,397557.75,36733.5202787299,119269,41,89451.75,35420.8164936459,271819,130479,110748.6
