Gemeente,WWB I-deel Budget Definitief,WWB I-deel W.v. budget 65- Definitief,WWB I-deel W.v. budget 65+ Definitief,WWB I-deel Uitgaven Definitief,WWB I-deel W.v. uitgaven 65- Definitief,WWB I-deel W.v. uitgaven 65+ Definitief,WWB I-deel Ontvangsten Definitief,WWB I-deel W.v. ontvangsten 65- Definitief,WWB I-deel W.v. ontvangsten 65+ Definitief,WWB W-deel Budget Definitief,WWB W-deel Beschikbaar budget Definitief,WWB W-deel Uitgaven Definitief,WWB W-deel Ontvangsten Definitief,WWB W-deel Meeneemregeling Definitief,IOAW Budget Definitief,IOAW Uitgaven Definitief,IOAW Ontvangsten Definitief,IOAW Rijksvergoeding Definitief,IOAZ Budget Definitief,IOAZ Uitgaven Definitief,IOAZ Ontvangsten Definitief,IOAZ Rijksvergoeding Definitief,Bbz Budget Definitief,Bbz Uitgaven Definitief,Bbz Ontvangsten Definitief,Bbz Rijksvergoeding Definitief
Dirksland,535596.335076457,503455.573871823,32140.7612046334,521763,482346,39417,28176,28176,0,165291.288714462,247284.195791574,205291,17450,59443.1957915743,28261.313211,34435,0,25826.25,279.79043139,22342,0,16756.5,34794.3755021098,8244,22955,-9796.65
Dordrecht,43971980.2730105,41686798.7139261,2285181.55908436,44656407,42306522,2349885,2587000,2420554,166446,21358210.2893937,37812261.4009689,24512155,2106752,15406858.4009689,279245.54572,519683,13388,379721.25,80539.382427,203952,4609,149507.25,166907.11084718,1007259,614374,292739.75
Goedereede,641731.115554004,616714.550195355,25016.5653586491,717066,710340,6726,47513,46548,965,187913.343394634,252214.101517551,152536,0,99678.1015175511,39768.306628,53955,0,40466.25,5054.8999106,0,0,0,2527.9379258883,21461,2165,15326.55
Gorinchem,6659851.30654331,6307170.73126467,352680.575278636,6230497,5885571,344926,387241,367553,19688,2624737.93036337,4290158.58481261,2413084,0,1877074.58481261,62632.013904,91459,0,68594.25,9412.0141904,49772,369,37052.25,24720.8737788423,28762,15942,12117
Gouda,17600597.3239127,16733330.602531,867266.721381777,17174084,16198767,975317,998278,998278,0,7253612.70282293,12242781.9355897,9077366,4913,3170328.93558973,109205.84048,384392,2248,286608,49328.307589,97108,2058,71287.5,9546.7860205613,186924,75041,89983.35
's-Gravenhage,257646365.987426,241799584.557628,15846781.4297972,245207502,228804303,16403199,11454220,11447957,6263,110050599.934245,152466743.230003,142260643,5262460,15468560.2300032,774627.45906,2422827,161751,1695807,302372.64095,794104,27982,574591.5,487453.469494395,3333092,879706,1894180.5
Hardinxveld-Giessendam,797157.946718559,768730.793484022,28427.1532345369,820836,791872,28964,55284,55253,31,251846.376509605,441581.16731306,322675,0,118906.16731306,11666.747688,2872,0,2154,8659.0530551,0,0,0,0,7002,12270,-2900.7
Hellevoetsluis,8634021.89981011,8218703.84731863,415318.052491477,7799855,7460822,339033,385578,385578,0,3263281.03054105,5542912.5654327,2103598,76788,2447460.77290579,137030.89864,322502,825,241257.75,13540.806571,46100,0,34575,18119.9868873714,461977,163350,228378.15
Hendrik-Ido-Ambacht,1413231.18548345,1333946.9447632,79284.2407202587,1409047,1317918,91129,62657,60835,1822,478783.595809549,835114.661841378,592141,11718,254691.661841378,32651.257367,45254,1195,33044.25,13959.179333,18467,0,13850.25,4155.909128756,12742,17975,-3924.75
Stede Broec,2132798.51035075,2101796.33103417,31002.1793165817,1884483,1848247,36236,137511,137511,0,784266.508149539,1188826.29615671,600627,0,588199.296156709,38519.43968,114273,0,85704.75,19178.044022,82700,2282,60313.5,2751.0240790782,77342,90766,-8173.35
Hillegom,1566456.90576577,1488422.13939326,78034.7663725124,1770237,1699448,70789,111299,110542,757,398435.637752877,467630.041992669,457123,0,10507.041992669,31663.511836,55765,1165,40950,6222.0257101,5742,0,4306.5,6504.4382774953,59162,16219,32681.55
Katwijk,5098511.50792542,4917016.65505923,181494.852866194,5964635,5730148,234487,164823,161003,3820,1250331.43506659,2039736.97567178,1128384,427,911779.975671779,57840.590936,138391,6951,98580,14507.090105,12204,0,9153,9790.1358326532,80285,57237,18758.55
Krimpen aan den IJssel,3633971.8296501,3413077.91721964,220893.912430461,3710235,3466702,243533,171721,161425,10296,991235.679362586,1707168.7805974,1125618,14968,596518.780597403,41509.033763,98087,519,73176,15010.071026,8240,0,6180,21143.5478834129,23850,50704,-18975.45
Leerdam,2747135.09430978,2632732.75876709,114402.335542691,2920459,2796783,123676,123629,116937,6692,929546.405714624,1398876.91369113,1086951,0,311925.913691126,37251.720687,68464,20608,35892,13553.300433,37481,1456,27018.75,8240.2912596141,20825,14952,5313.9
Leiden,33138780.139703,31394989.7554169,1743790.38428611,37413446,35849691,1563755,1923207,1883269,39938,13125396.1589048,21114050.0926173,11454151,139554,9799453.09261728,139389.00639,451790,6253,334152.75,38756.080412,82165,882,60962.25,29322.2580693127,268681,88252,144058.5
Leiderdorp,2693486.72229451,2518049.69243134,175437.029863169,3228700,3026683,202017,143214,143146,68,808109.224426542,1436750.163955,985086,0,451664.163954999,13607.722958,57552,525,42770.25,21201.929551,18467,0,13850.25,3525.8766511661,42046,26015,13470.9
Lisse,1183689.69900869,1138169.63353226,45520.065476424,1368144,1309063,59081,52883,52148,735,306086.691280123,295225.939625588,364521,0,-69295.0603744118,29061.031427,63775,3234,45405.75,0,46225,0,34668.75,8278.3759903855,52077,3006,37793.25
Maassluis,7724072.28784748,7187146.46879874,536925.81904874,8377935,7853001,524934,205813,204343,1470,3030551.96851989,5053241.62850162,3493696,88040,1647585.62850162,133722.18829,278528,338,208642.5,8997.9319025,62849,0,47136.75,51632.7324398075,122257,39434,65018.1
Middelharnis,933455.772214723,885454.8103033,48000.9619114225,1193888,1134616,59272,68314,68314,0,489848.172480415,888629.75690552,411151,22408,367386.129360311,79530.275906,104411,2027,76788,15036.036979,39375,0,29531.25,8457.1960673468,28931,3903,19668.6
Moordrecht,793094.61049994,743698.466704818,49396.1437951214,807203,758260,48943,38797,36563,2234,266761.429893845,467429.863035882,460946,0,6483.8630358823,26456.599277,8388,550,5878.5,0,0,0,0,0,1107,1800,-353.7
Nieuwerkerk aan den IJssel,2215968.24967803,2145016.41684121,70951.8328368223,2485348,2355522,129826,160490,124567,35923,682452.646404904,1169333.65236567,1250987,15684,-65969.3476343274,26490.330337,37700,0,28275,12073.876134,14326,0,10744.5,4020.0124804601,37244,44235,-4006.65
Bernisse,632450.331426151,629714.124442416,2736.2069837346,641059,641059,0,35402,35402,0,242190.95335845,413662.931549393,221440,0,181643.215018837,36670.820008,145940,615,108993.75,688.19612126,15906,0,11929.5,22083.8358120049,169432,123843,35166
Nieuwkoop,1294464.53327561,1214347.30965616,80117.2236194486,1385337,1320453,64884,26756,26756,0,427896.824501176,758837.795907932,347929,0,320922.618375882,5948.1768103,19628,0,14721,6570.2163391,18581,0,13935.75,20778.6161180251,53763,51061,2971.05
Nieuw-Lekkerland,592828.900924401,574995.845983563,17833.054940838,778761,753475,25286,23175,23175,0,189391.039431757,328578.464330635,73954,0,142043.279573817,9226.1604592,57223,145,42808.5,0,0,0,0,0,56353,2683,40252.5
Noordwijk,2039448.01120446,1946752.23003185,92695.7811726158,2214250,2150686,63564,39980,38817,1163,467968.997731593,784157.23045413,467709,0,316448.23045413,39516.652477,17008,0,12756,15421.149981,74907,801,55579.5,28754.3179050677,52670,7148,35367
Noordwijkerhout,787766.78107672,760341.528326087,27425.2527506328,960754,905909,54845,32501,26334,6167,211543.376272025,180093.98713794,254747,0,-74653.0128620599,7156.8211703,17717,0,13287.75,5185.0214251,0,113,-84.75,9461.0011329327,27752,9065,14259
Oegstgeest,1612896.80598749,1550799.60715513,62097.1988323639,1877817,1816445,61372,39229,38129,1100,425904.051605275,747962.989399469,472189,0,275773.989399469,9013.5525649,27004,38114,-8332.5,3268.5007329,0,0,0,3679.6201917498,21162,19911,1248.6
Oostflakkee,758344.965814525,758344.965814525,0,663398,663398,0,30676,30676,0,290322.920253825,488054.77382575,242422,5708,217742.190190369,49423.771489,54203,0,40652.25,21042.924562,44300,0,33225,7048.2211048118,108972,109033,1387.65
Oud-Beijerland,2029872.47268654,2010263.84893443,19608.6237521051,1905473,1872432,33041,111767,111100,667,705337.78339455,1242223.42981311,750052,0,492171.429813109,41865.472083,116241,0,87180.75,8153.7675357,14326,0,10744.5,17287.1923343304,29374,14618,12394.65
Binnenmaas,1491518.99718515,1475995.34220098,15523.6549841681,1584733,1566052,18681,71313,70559,754,548199.02233919,948384.399300549,748316,61408,261476.399300549,57907.381933,112292,1280,83259,30133.488716,57421,0,43065.75,19946.7603863922,26381,13457,10517.4
Korendijk,642656.082080007,623047.458327902,19608.6237521051,500887,492780,8107,81717,81717,0,256109.116305641,455793.990478347,316500,21674,160967.990478347,17606.974237,56677,0,42507.75,12762.418749,22045,0,16533.75,0,5880,573,3980.25
Oudewater,426034.933203649,369460.436780023,56574.4964236265,470363,439072,31291,10019,10019,0,169820.134754564,308294.91891884,38842,0,127365.101065923,4093.7241186,8895,35,6645,0,14046,0,10534.5,2972.8088963272,17133,5886,9518.25
Papendrecht,4072717.53627755,3883854.78204298,188862.75423456,3596360,3414419,181941,178826,175945,2881,1164581.72185102,635474.73394859,1792440,0,-873436.291388266,52136.770879,117803,1651,87114,6381.7892557,6405,0,4803.75,1827.0755946004,333695,222766,83196.75
Reeuwijk,582673.191117164,544589.367712738,38083.823404426,595822,565552,30270,70521,69894,627,164952.608040197,246141.71774208,204476,0,41665.7177420796,3476.3435024,0,0,0,8175.7739926,17684,0,13263,13571.8179388194,42369,49711,-4813.65
Ridderkerk,6413443.8176427,6260039.57228946,153404.24535324,6381752,6159832,221920,197032,193283,3749,2042571.05075612,3469659.29756144,2155325,0,1314334.29756144,147487.52729,214334,2652,158761.5,24297.421185,58389,0,43791.75,15474.1851112075,221108,11228,159823.05
Rotterdam,409448897.111694,388769574.420233,20679322.6914607,459409051,437646833,21762218,19656863,18995322,661541,211320595.95481,328652324.725117,193836497,12638129,147453956.725117,2117844.4757,4721535,156482,3423789.75,289453.55848,731428,31448,524985,337083.363365585,3010857,567729,1897747.85
Rozenburg,1853596.81730648,1792992.79834528,60604.018961197,1860322,1795997,64325,104346,95135,9211,619862.240248629,1058201.02086448,430275,0,464896.680186472,78983.304626,149972,1402,111427.5,4129.1767293,11748,0,8811,16272.3000709016,59855,33188,20824.65
Rijswijk,13800896.4347126,13093549.535449,707346.899263546,13189664,12578106,611558,658618,642930,15688,4337675.91915235,7525150.55717718,2620170,14808,3253256.93936426,88532.584784,210471,32985,133114.5,17760.419719,82204,12708,52122,123109.164113905,706078,216195,378049.2
Schiedam,29278634.5248245,28209049.6675477,1069584.85727676,28841875,27761647,1080228,1472121,1472121,0,12199833.2830255,20976323.4080149,9858305,120965,9149874.96226916,202761.28676,,,,41668.935123,,,,42375.5866080095,245672,23820,171575.1
Schoonhoven,1749101.91783163,1696538.89168404,52563.0261475886,1769006,1700678,68328,120695,119474,1221,492976.936804581,839765.859221867,590475,0,249290.859221867,33566.493466,22684,0,17013,4244.4120916,0,0,0,25693.2040724751,116895,65741,40210.65
Sliedrecht,3070974.77178005,2977048.85796802,93925.9138120222,3217192,3138600,78592,132547,130683,1864,1217200.19970221,2181214.62221574,1029780,0,912900.149776661,46513.292075,69848,0,52386,19449.373637,12914,0,9685.5,11057.6369929433,77740,53504,18177
Cromstrijen,775327.206404992,755718.582652887,19608.6237521051,744439,715497,28942,24357,23246,1111,308874.758973629,550150.792073519,374312,43347,219185.792073519,29736.223155,48562,2882,34260,6026.6977431,18069,0,13551.75,15957.4083088811,0,19777,-14832.75
Spijkenisse,22409009.2517668,21542740.5625212,866268.689245565,20997442,20032555,964887,928913,854877,74036,7605146.10708104,12908710.9463264,6879248,55000,5703859.58031078,238962.89153,379934,5428,280879.5,35840.016427,82868,279,61941.75,43715.5907683567,304354,59536,190055.25
Albrandswaard,1884003.94421984,1851720.0543739,32283.889845933,2270055,2183190,86865,100158,97820,2338,661338.527107771,1190621.70705124,374219,0,496003.895330828,49604.283769,77775,0,58331.25,7770.2383308,63865,0,47898.75,3561.0127202886,50546,7284,33252.3
Westvoorne,779201.211239926,766772.229564172,12428.9816757543,778163,751037,27126,53926,53926,0,317775.206455068,553234.581760996,164839,4124,238331.404841301,64237.430955,122985,453,91899,13211.418253,14901,0,11175.75,1004.2594995982,8807,0,7358.4
Strijen,506291.666751405,497848.366407651,8443.3003437541,524411,505423,18988,63462,61764,1698,251038.985973633,460447.307035687,281498,0,178949.307035687,10564.184542,28156,0,21117,0,3341,0,2505.75,0,2748,46942,-32733.3
Vianen,2179357.0324088,2089895.18484444,89461.8475643627,2142276,2065140,77136,60919,59951,968,548598.181705289,947630.86454383,351728,548598,411448.636278967,41916.259653,160898,1125,119829.75,2346.563545,0,0,0,10880.4694063555,61369,64669,-1012.8
Vlaardingen,24674806.7594121,24131562.6490243,543244.110387834,23209117,22571092,638025,775992,754658,21334,8867988.5675315,14233805.1897135,8779559,31736,5485982.18971351,237438.04318,0,0,0,33863.394767,,,,23003.9004965562,420160,133025,219888.15
Vlist,531939.482723134,494807.271360513,37132.211362621,561740,516068,45672,16442,16054,388,206294.833799109,370147.5550239,97862,0,154721.125349332,14745.992915,6360,0,4770,0,5459,0,4094.25,2181.9684833454,11018,27125,-11851.05
Voorschoten,2341199.21566518,2207876.8211877,133322.394477482,2151829,2032073,119756,64309,64309,0,477570.998038295,679298.196690363,633483,0,45815.1966903629,15643.647976,76066,17942,43593,5054.8999106,12315,0,9236.25,1970.7802583086,1317,0,987.75
Waddinxveen,2247810.5632853,2081978.62569688,165831.937588418,2093117,1961251,131866,134457,130948,3509,675955.218945634,1143753.82113094,1014533,2653,131873.821130941,21979.567657,69747,832,51686.25,22655.439384,11436,0,8577,1472.3686110065,19407,31811,-7366.5
Wassenaar,2546678.06958763,2409758.11738594,136919.952201693,3099780,2956190,143590,70395,67425,2970,813897.03523497,1334668.14265801,388214,19274,610422.776426228,9868.6860474,46832,519,34734.75,13485.081887,55373,0,41529.75,3280.2959774946,113848,17816,74991.15
Woerden,3601128.80127541,3374747.00151559,226381.799759824,3923284,3675859,247425,248083,217950,30133,999988.962027231,834558.552783482,1188324,0,-353765.447216518,59233.581505,158832,7958,113155.5,9278.889343,33054,137,24687.75,23298.9319335358,139201,36112,81227.85
Zoetermeer,30019869.9252201,28330492.9238118,1689377.00140828,29454441,27350709,2103732,1098998,1010517,88481,8214712.85802328,13054885.4942075,7479950,23239,5598174.49420751,147676.01236,430339,6358,317985.75,57072.288215,189220,300,141690,123648.10308064,588434,199606,304042.95
Zoeterwoude,286170.836693295,286170.836693295,0,320382,310544,9838,4009,4009,0,159061.983455653,290357.459397762,139674,0,119296.487591739,6779.3297987,672,0,504,4324.9357194,0,0,0,323.2890169917,0,0,0
Zwijndrecht,8244796.74082046,7858831.66465672,385965.076163743,8646363,8193350,453013,329900,249073,80827,2904002.32181552,4230309.64526871,2953528,123620,1400401.64526871,102641.9806,198221,1810,147308.25,15982.189605,32793,0,24594.75,18500.7205894327,239641,81782,118394.25
Nederlek,1275603.98869372,1209316.086422,66287.902271728,1428105,1358799,69306,59612,56442,3170,394957.104994277,681479.444488232,247107,0,296217.828745707,29494.643428,85109,0,63831.75,12898.07631,14929,0,11196.75,10935.497324078,52981,28990,19804.8
Ouderkerk,280748.391440272,278080.525158715,2667.8662815569,357252,346461,10791,1735,1735,0,116547.479053376,206226.454978324,61296,0,87410.6092900317,8050.0708285,26586,0,19939.5,2256.7038444,5918,0,4438.5,5486.0603171461,944,1200,-50.4
Jacobswoude,438074.237011663,438074.237011663,0,336206,331061,5145,11692,11692,0,148595.137855737,256868.41161001,132347,0,111446.353391803,12125.12965,,,,7665.252398,,,,0,9267,542,6638.25
Gaasterlân-Sleat,774989.96236405,753187.988904276,21801.9734597745,634855,625927,8928,24049,24049,0,352483.927698086,575828.507085013,312195,3111,264362.945773564,11681.060992,53947,0,40460.25,10854.239144,0,0,0,0,12967,20662,-5668.95
Borsele,1333568.9951162,1272150.04551735,61418.9495988543,1505193,1453859,51334,82223,67969,14254,480807.616029564,825642.394371618,612855,0,212787.394371618,43921.928933,170300,344,127467,9450.1479282,60189,0,45141.75,0,537930,97433,332482.95
Goes,6460958.81121775,6192397.90370071,268560.907517031,6955909,6673045,282864,537620,537620,0,2689489.44177449,4166469.88951353,3482594,387678,1071553.88951353,32013.433684,168838,2223,124961.25,24118.868793,42600,12,31941,4736.1190321541,303534,58067,189931.35
West Maas en Waal,1334843.51778513,1331408.43041253,3435.087372599,1337903,1310783,27120,20032,19721,311,535760.571385515,924194.866299229,894922,6819,36091.8662992292,31779.156139,102643,51167,38607,35680.719685,63446,62,47538,36401.5253314367,448944,57042,298297.05
Hulst,2633798.43462794,2525054.1934534,108744.241174536,2541525,2430642,110883,137345,121474,15871,1028122.64148979,1859953.574383,1702147,0,157806.574382996,58461.651304,209022,0,156766.5,38083.007915,78909,0,59181.75,6603.7219445586,106747,28547,62303.55
Kapelle,805416.324474472,743177.286448655,62239.0380258176,663479,599558,63921,61563,61563,0,227649.859885378,388236.282805085,232872,0,155364.282805085,8909.7017857,21444,0,16083,12457.822128,47203,2943,33195,20772.1094389026,13433,35321,-16416
Wymbritseradiel,1046149.61411485,1036767.59620079,9382.0179140595,1237448,1222257,15191,28946,28761,185,471660.213889807,813462.412621887,542298,29426,300590.412621887,6896.8774326,71360,0,53520,14414.021129,85079,0,63809.25,4472.3196560092,97252,27858,52934.1
Middelburg,11630428.7560509,11324435.1959737,305993.560077131,10604692,10196084,408608,405708,375789,29919,4420133.5755758,6814837.04116463,5916021,341,899157.041164628,105177.53417,375794,2246,280161,28002.675073,101294,0,75970.5,19375.4042144737,232308,87062,116926.8
Giessenlanden,527107.959417572,521560.757511812,5547.2019057602,602084,573578,28506,41325,41252,73,197869.14404856,344309.789977512,250826,0,93483.789977512,17397.781641,36071,0,27053.25,4141.286243,0,0,0,0,1906,3370,-812.1
Graafstroom,201579.254496306,201579.254496306,0,260072,260072,0,16932,16652,280,111583.186432075,197215.675506191,137519,0,59696.6755061914,16327.264129,18350,0,13762.5,9095.6689145,0,0,0,0,0,11647,-8735.25
Liesveld,452866.501398123,441310.475485045,11556.0259130774,464184,456773,7411,6670,6187,483,146849.319618155,229765.885593048,166465,0,63300.885593048,12280.787041,26406,0,19804.5,4517.7668121,14326,0,10744.5,0,0,1825,-1368.75
Reimerswaal,2252274.03905667,2189741.00706637,62533.0319902987,2153857,2089051,64806,58219,57193,1026,547094.278235039,482585.124308881,593229,0,-110643.875691119,31065.284248,69230,880,51262.5,13824.09803,38604,0,28953,9474.4689258878,3149,11452,-5754.9
Zederik,543113.924358376,535486.84409971,7627.0802586665,695117,677859,17258,26713,26713,0,181196.176688371,291525.91546567,302148,0,-10622.0845343299,15146.304017,22784,505,16709.25,4517.7668121,0,0,0,0,14918,2250,9501
Wûnseradiel,951668.673055017,942535.518452853,9133.1546021638,1047682,1037129,10553,81180,81180,0,485405.004587077,722024.199630044,541349,29922,210597.199630044,18912.193987,36059,0,27044.25,18090.398573,54977,0,41232.75,2989.6609991395,67008,27856,30992.25
Terneuzen,11772152.2391051,11403273.6279471,368878.611157969,10792888,10419388,373500,677929,660738,17191,4504346.12204061,6333791.39594962,5311491,11468,1033768.39594962,125213.37504,383331,2175,285867,65093.725254,220922,3452,163102.5,18766.3790167389,87639,58068,29040.45
Tholen,2420517.10087671,2351219.62881285,69297.4720638618,2380758,2306900,73858,68214,68214,0,752207.761587008,1302968.12476123,1008381,118291,412878.124761234,74823.259785,48803,439,36273,38922.962714,48152,0,36114,14898.9946458401,26377,64998,-27307.5
Veere,1166512.79574088,1123575.49303046,42937.3027104201,1148311,1128839,19472,34230,32968,1262,428598.37732644,464767.907873569,464905,0,-137.0921264314,43818.895876,125165,1176,92991.75,4041.936013,10578,628,7462.5,3330.6762671395,65589,15673,39401.25
Vlissingen,15340651.1477458,14782822.0999372,557829.047808655,14053207,13451268,601939,483813,468398,15415,6696315.66927565,11223365.2169221,8646080,2193,2579478.21692212,113967.43958,600346,3986,447270,47749.927783,128423,0,96317.25,34215.8387447219,302032,171432,103387.05
Lingewaal,733109.970493658,709841.895553977,23268.0749396809,781313,751432,29881,48987,48987,0,181129.650127355,239232.661658869,386299,0,-135847.237595516,16576.465113,41806,0,31354.5,0,0,0,0,1408.2313420473,4015,3528,435.9
De Ronde Venen,2571262.39075785,2486666.91697067,84595.4737871806,2734258,2597569,136689,73968,72888,1080,496572.395034059,877124.184137546,333327,0,372429.296275544,34981.153685,91939,575,68523,15257.476955,12819,287,9399,18502.3937348613,38270,22969,12144.6
Tytsjerksteradiel,3277985.01251672,3245791.38397638,32193.628540347,3389874,3331295,58579,164130,163923,207,1723219.3664006,3059029.96889148,1185011,0,1292414.52480045,87150.020179,240252,5209,176282.25,28401.792185,119571,300,89453.25,51922.0008185014,321814,77094,189028.5
Aalburg,533806.221203818,505486.092087515,28320.1291163026,566649,540478,26171,21930,21930,0,135466.221836967,225523.872537537,134933,50027,101599.666377726,12795.315485,38515,0,28886.25,16664.598176,38769,0,29076.75,2342.4046084352,17190,2728,11377.95
Asten,1342281.41182119,1286007.35659712,56274.0552240707,1898649,1866521,32128,77782,77094,688,354839.572744985,593073.774931358,506144,0,86929.7749313582,19419.277976,78347,0,58760.25,27957.745223,48934,0,36700.5,24186.2571081483,65165,118203,-36753.75
Baarle-Nassau,586845.078347851,549983.650899911,36861.4274479401,657109,645519,11590,17496,0,17496,161684.742724815,285985.0182603,122036,0,121263.557043611,9950.0494531,41863,0,31397.25,14058.375106,178580,0,133935,41924.2089578665,39531,23370,13346.25
Bergen op Zoom,14811243.27155,13905250.582043,905992.689507033,12726273,11795607,930666,568098,566388,1710,4869621.2930614,7620844.32064961,4919985,0,2700859.32064961,157897.54574,458892,6223,339501.75,42398.315809,138953,778,103631.25,90656.2636911019,147032,92840,45214.05
Best,3392420.58669735,3326835.43315678,65585.1535405725,4043888,3914865,129023,59750,59750,0,873086.522953831,1186366.61753607,1478821,770519,478064.617536068,47287.266582,110937,0,83202.75,6097.6225402,68813,0,51609.75,18975.7081898002,105867,43194,49725.9
Boekel,524204.139028839,518236.577331919,5967.5616969192,609004,609004,0,53738,53738,0,112044.840446401,196241.528986742,100190,1838,84033.6303348008,10099.488271,57014,0,42760.5,4766.6486633,8453,0,6339.75,388.5417167989,411109,38617,281424.45
Boxmeer,2321031.65882535,2203435.3625462,117596.296279148,2501548,2391896,109652,63071,59398,3673,854775.591023162,1539661.62692551,985732,0,553929.626925514,64628.915684,218557,0,163917.75,8195.0296427,12246,0,9184.5,15236.598357983,317291,132779,143493
Boxtel,3668187.15528307,3432516.17779935,235670.977483719,3253075,3038290,214785,116137,116137,0,1163671.51753893,1495908.04342418,1713116,86327,-130880.95657582,37844.818477,129598,5691,92930.25,9904.6979721,40615,0,30461.25,7022.9380074138,77748,25716,42242.85
Breda,45144012.8006011,43477656.3002313,1666356.50036983,47289429,45493379,1796050,1835850,1754844,81006,19240825.0808836,32194742.594669,19428100,133962,12900604.594669,303074.80206,978795,138753,630031.5,73632.730829,174878,1627,129938.25,141309.647921664,675823,404916,229408.35
Deurne,3380050.1158764,3199375.35143302,180674.764443385,3598300,3457130,141170,102530,92093,10437,1220581.96655388,1837442.49227084,1192231,0,645211.492270842,61954.55369,153031,2623,112806,25587.549744,130976,0,98232,101472.595828615,807829,448887,277643.25
Pekela,3471321.46926647,3432173.85191166,39147.6173548099,3737855,3677750,60105,132982,132847,135,1766273.13913839,1893187.14724844,1766273,2595,129509.147248436,38154.735369,113087,4516,81428.25,4458.5582612,30,0,22.5,8618.5617180754,48241,12409,29136.15
Dongen,2410619.25716166,2324698.23164122,85921.0255204405,2533650,2415355,118295,82979,82005,974,664946.081075615,1208283.65179055,808668,0,399615.651790553,33258.825311,109132,8848,75213,10432.186085,33975,0,25481.25,43450.8618668056,838235,73867,576481.95
Eersel,1040506.63148756,1027643.10610172,12863.5253858433,876202,858833,17369,49190,49190,0,354736.758968869,633272.877651157,275969,0,266052.569226651,54899.24249,30375,411,22473,18583.452886,0,0,0,35767.0311308039,97840,100125,171.3
Eindhoven,71234229.8785281,67875533.2271021,3358696.65142599,72076601,68955406,3121195,2377582,2359488,18094,25624497.1607062,44962034.188921,16670716,0,19218372.8705297,509554.2738,1545298,23151,1141610.25,73487.729948,255491,5486,187503.75,188336.023110654,2223046,523000,1279622.25
Etten-Leur,5467589.147564,5242005.51562295,225583.631941047,5596349,5321774,274575,216804,207010,9794,1786998.1788514,2588029.85371166,1597118,16614,1007525.85371166,47316.909029,215165,2569,159447,13803.091866,21307,43,15948,11636.3596549006,114083,59087,46368
Geertruidenberg,2019245.60026773,1947834.72422318,71410.8760445572,2431399,2354007,77392,71284,67099,4185,685907.995664969,1186530.8033123,537145,0,514430.996748726,29205.987326,74242,0,55681.5,6403.0871718,18759,0,14069.25,5921.8219363483,97214,44349,41545.1
Gilze en Rijen,2450864.1669329,2419529.31023515,31334.8566977425,2676197,2613456,62741,114733,112955,1778,505568.600444233,427563.89127445,746177,122,-318491.10872555,49796.039735,162168,29060,99831,4913.6918097,31052,0,23289,30534.1735966599,28584,140299,-82790.25
Goirle,2079642.3374336,1976108.7524449,103533.584988697,2465616,2357659,107957,94911,76654,18257,573726.070183746,1041997.39400772,541763,0,430294.552637809,38557.463784,161303,707,120447,4913.1083051,11653,0,8739.75,5887.2435825625,54057,16637,30264.75
Grave,1144924.44512912,1085346.82614843,59577.6189806856,1182389,1125763,56626,30108,30108,0,448594.648802859,804178.630477542,229640,0,336445.986602144,15101.293415,73310,0,54982.5,8976.3422342,57675,0,43256.25,11671.1239141863,78690,6430,55620.45
Haaren,518992.389333735,504339.111217591,14653.2781161442,562723,546967,15756,24566,24566,0,188239.928330533,338071.135050768,206893,515,131693.135050768,11386.992616,12527,3362,6873.75,5054.8999106,1953,0,1464.75,41218.6989993153,40831,58737,-11401.5
Helmond,25133824.6761976,24267102.1015326,866722.574665032,27603055,26684286,918769,1014886,1014886,0,9638670.55351713,14615919.9259935,10115847,96559,4596631.92599351,178997.44824,469601,5081,348390,48999.794528,185690,582,138831,130502.982849213,1009998,363255,507237.45
's-Hertogenbosch,36481465.2247821,35261671.372298,1219793.85248412,34933168,33454533,1478635,1012820,972148,40672,16624330.3962171,29084828.5144018,15906399,45684,12468247.7971628,224500.23952,881686,9004,654511.5,42633.17639,145011,517,108370.5,131650.94700554,749614,130742,475266.9
Heusden,4703077.85620498,4487014.21303487,216063.643170112,5009121,4815961,193160,154890,133044,21846,1167394.98899946,1966680.62043987,2047468,0,-80787.3795601272,60416.826209,80443,1570,59154.75,12920.832987,61401,0,46050.75,73738.52526369,78456,109434,-22203
Hilvarenbeek,693483.144775283,652574.142529279,40909.0022460047,542514,500951,41563,33216,33216,0,218836.0985289,399667.869880241,121718,0,164127.073896675,44792.803576,75582,1277,55728.75,4827.9166409,12166,0,9124.5,1772.6053922147,240933,46994,146278.65
Lith,297935.357088245,297137.189264057,798.1678241885,395395,395395,0,12749,12409,340,112507.502438924,200153.138972298,73856,0,84380.6268291933,17993.169639,53292,0,39969,4769.8579383,0,0,0,4147.5433980071,2760,15305,-8994.75
Loon op Zand,1635804.53632042,1549446.38819524,86358.1481251825,1917494,1829699,87795,107831,105101,2730,480363.09764459,562517.297625474,690732,0,-128214.702374526,26021.570817,,,,5828.3351907,,,,515.1431087303,33254,39169,-1744.5
Mill en Sint Hubert,607263.719164759,604163.888067247,3099.8310975122,818115,816329,1786,38174,38174,0,216662.897535697,390884.681250967,56709,6002,162497.173151773,13525.132968,43643,338,32478.75,9120.1761056,4472,153,3239.25,0,127262,18164,83703.45
